"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","CO2 battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2024-09-14T14:05:00-07:00,2024-09-14 14:05:00,60.4,60.4,58.4,0,0,6.9,265,0,0.2,0.09,0.28,0.28,179.21,30.67,93,2,206.9,78.4,48,29.39,1,1,78.2,57.1
2024-09-14T14:00:00-07:00,2024-09-14 14:00:00,60.3,60.3,58.3,0,0,6.9,305,0,0.2,0.09,0.28,0.28,179.21,30.67,93,2,260.7,78.4,48,29.4,1,1,78.2,57.1
2024-09-14T13:55:00-07:00,2024-09-14 13:55:00,59.9,59.9,58.2,0.2,1.1,6.9,232,0,0.2,0.09,0.28,0.28,179.21,30.67,94,5,604.7,78.4,48,29.39,1,1,78.2,57.1
2024-09-14T13:50:00-07:00,2024-09-14 13:50:00,60.1,60.1,58.7,2.2,2.2,6.9,205,0,0.2,0.09,0.28,0.28,179.21,30.67,95,2,259.4,78.3,48,29.39,1,1,78.1,57
2024-09-14T13:45:00-07:00,2024-09-14 13:45:00,59.5,59.5,58.4,1.6,2.2,6.9,256,0,0.2,0.09,0.28,0.28,179.21,30.68,96,2,211.2,78.3,49,29.4,1,1,78.1,57.5
2024-09-14T13:40:00-07:00,2024-09-14 13:40:00,58.5,58.5,57.7,0.4,1.1,6.9,270,0,0.2,0.09,0.28,0.28,179.21,30.68,97,2,258.5,78.1,48,29.4,1,1,77.9,56.8
2024-09-14T13:35:00-07:00,2024-09-14 13:35:00,58.5,58.5,57.7,1.8,2.2,6.9,254,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,187.8,78.1,49,29.4,1,1,77.9,57.4
2024-09-14T13:30:00-07:00,2024-09-14 13:30:00,57.9,57.9,57.1,2.2,2.2,6.9,207,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,186.9,78.1,49,29.4,1,1,77.9,57.4
2024-09-14T13:25:00-07:00,2024-09-14 13:25:00,58.1,58.1,57.3,2.2,3.4,6.9,248,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,132.2,78.1,48,29.4,1,1,77.9,56.8
2024-09-14T13:20:00-07:00,2024-09-14 13:20:00,57.9,57.9,57.1,1.6,2.2,6.9,287,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,113.7,78.1,49,29.4,1,1,77.9,57.4
2024-09-14T13:15:00-07:00,2024-09-14 13:15:00,57.6,57.6,56.8,1.8,2.2,6.9,202,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,172.1,77.9,49,29.4,1,1,77.7,57.2
2024-09-14T13:10:00-07:00,2024-09-14 13:10:00,57.7,57.7,56.9,2.2,3.4,6.9,272,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,166.5,77.9,49,29.4,1,1,77.7,57.2
2024-09-14T13:05:00-07:00,2024-09-14 13:05:00,57.7,57.7,56.9,2.2,3.4,6.9,299,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,156.1,77.9,49,29.4,1,1,77.7,57.2
2024-09-14T13:00:00-07:00,2024-09-14 13:00:00,58.1,58.1,57.3,2.5,3.4,6.9,242,0,0.2,0.09,0.28,0.28,179.21,30.68,97,0,50.3,77.7,49,29.4,1,1,77.5,57
2024-09-14T12:55:00-07:00,2024-09-14 12:55:00,58.6,58.6,57.8,1.1,1.1,6.9,268,0,0.2,0.09,0.28,0.28,179.21,30.67,97,1,100.6,77.7,49,29.4,1,1,77.5,57
2024-09-14T12:50:00-07:00,2024-09-14 12:50:00,58.6,58.6,57.8,1.3,2.2,6.9,217,0,0.2,0.09,0.28,0.28,179.21,30.68,97,1,156.1,77.9,49,29.4,1,1,77.7,57.2
2024-09-14T12:45:00-07:00,2024-09-14 12:45:00,59.7,59.7,59.4,0.2,1.1,6.9,253,0,0.2,0.09,0.28,0.28,179.21,30.67,99,2,255.4,77.7,49,29.39,1,1,77.5,57
2024-09-14T12:40:00-07:00,2024-09-14 12:40:00,61.2,61.2,60.9,1.8,2.2,6.9,226,0,0.2,0.09,0.28,0.28,179.21,30.68,99,3,350,77.7,49,29.4,1,1,77.5,57
2024-09-14T12:35:00-07:00,2024-09-14 12:35:00,59.4,59.4,59.1,2.5,3.4,6.9,245,0,0.2,0.09,0.28,0.28,179.21,30.67,99,4,491.9,77.5,49,29.39,1,1,77.3,56.8
2024-09-14T12:30:00-07:00,2024-09-14 12:30:00,59.4,59.4,59.1,1.6,2.2,6.9,282,0,0.2,0.09,0.28,0.28,179.21,30.67,99,3,320.1,77.5,49,29.4,1,1,77.3,56.8
2024-09-14T12:25:00-07:00,2024-09-14 12:25:00,58.5,58.5,58.2,0.9,1.1,6.9,278,0,0.2,0.09,0.28,0.28,179.21,30.68,99,3,348.8,77.7,49,29.4,1,1,77.5,57
2024-09-14T12:20:00-07:00,2024-09-14 12:20:00,59,59,58.7,2.2,2.2,6.9,287,0,0.2,0.09,0.28,0.28,179.21,30.68,99,2,237.2,77.4,49,29.4,1,1,77.1,56.7
2024-09-14T12:15:00-07:00,2024-09-14 12:15:00,58.3,58.3,58,0.9,1.1,6.9,228,0,0.2,0.09,0.28,0.28,179.21,30.68,99,4,438.9,77,49,29.4,1,1,76.7,56.4
2024-09-14T12:10:00-07:00,2024-09-14 12:10:00,58.6,58.6,58.3,0.2,1.1,6.9,263,0,0.2,0.09,0.28,0.28,179.21,30.67,99,2,265.8,77,49,29.4,1,1,76.7,56.4
2024-09-14T12:05:00-07:00,2024-09-14 12:05:00,57.6,57.6,57.3,2.7,3.4,6.9,240,0,0.2,0.09,0.28,0.28,179.21,30.67,99,2,243.3,76.8,49,29.4,1,1,76.5,56.2
2024-09-14T12:00:00-07:00,2024-09-14 12:00:00,57.7,57.7,57.4,1.1,2.2,6.9,267,0,0.2,0.09,0.28,0.28,179.21,30.68,99,1,189.5,76.8,49,29.4,1,1,76.5,56.2
2024-09-14T11:55:00-07:00,2024-09-14 11:55:00,57.2,57.2,56.9,1.1,1.1,6.9,234,0,0.2,0.09,0.28,0.28,179.21,30.67,99,2,237.7,77,49,29.4,1,1,76.7,56.4
2024-09-14T11:50:00-07:00,2024-09-14 11:50:00,57.2,57.2,56.9,0,0,6.9,270,0,0.2,0.09,0.28,0.28,179.21,30.67,99,1,155.2,76.6,49,29.4,1,1,76.3,56
2024-09-14T11:45:00-07:00,2024-09-14 11:45:00,57,57,56.7,1.1,1.1,6.9,277,0,0.2,0.09,0.28,0.28,179.21,30.68,99,1,101.9,76.6,49,29.4,1,1,76.3,56
2024-09-14T11:40:00-07:00,2024-09-14 11:40:00,57,57,56.7,1.3,2.2,6.9,275,0,0.2,0.09,0.28,0.28,179.21,30.67,99,1,168.2,76.8,49,29.39,1,1,76.5,56.2
2024-09-14T11:35:00-07:00,2024-09-14 11:35:00,57.2,57.2,56.9,2,2.2,6.9,271,0,0.2,0.09,0.28,0.28,179.21,30.67,99,1,158.7,76.6,49,29.4,1,1,76.3,56
2024-09-14T11:30:00-07:00,2024-09-14 11:30:00,57.2,57.2,56.9,2.9,3.4,6.9,237,0,0.2,0.09,0.28,0.28,179.21,30.67,99,1,147.4,76.6,49,29.39,1,1,76.3,56
2024-09-14T11:25:00-07:00,2024-09-14 11:25:00,56.7,56.7,56.4,1.3,2.2,6.9,266,0,0.2,0.09,0.28,0.28,179.21,30.66,99,1,197.3,76.6,49,29.39,1,1,76.3,56
2024-09-14T11:20:00-07:00,2024-09-14 11:20:00,56.5,56.5,56.2,1.8,2.2,6.9,296,0,0.2,0.09,0.28,0.28,179.21,30.67,99,0,76.7,76.5,49,29.39,1,1,76.2,55.9
2024-09-14T11:15:00-07:00,2024-09-14 11:15:00,56.8,56.8,56.5,0.9,1.1,6.9,232,0,0.2,0.09,0.28,0.28,179.21,30.67,99,0,42,76.3,49,29.4,1,1,75.9,55.7
2024-09-14T11:10:00-07:00,2024-09-14 11:10:00,56.7,56.7,56.4,0.7,1.1,6.9,247,0,0.2,0.09,0.28,0.28,179.21,30.67,99,0,62.4,76.3,49,29.39,1,1,75.9,55.7
2024-09-14T11:05:00-07:00,2024-09-14 11:05:00,56.8,56.8,56.5,0.9,2.2,6.9,246,0,0.2,0.09,0.28,0.28,179.21,30.67,99,0,85.9,76.3,49,29.39,1,1,75.9,55.7
2024-09-14T11:00:00-07:00,2024-09-14 11:00:00,56.5,56.5,56.2,1.3,2.2,6.9,231,0,0.2,0.09,0.28,0.28,179.21,30.67,99,1,135.7,76.3,49,29.39,1,1,75.9,55.7
2024-09-14T10:55:00-07:00,2024-09-14 10:55:00,56.5,56.5,56.2,1.3,2.2,6.9,214,0,0.2,0.09,0.28,0.28,179.21,30.66,99,1,137.9,75.9,49,29.39,1,1,75.5,55.4
2024-09-14T10:50:00-07:00,2024-09-14 10:50:00,57,57,56.7,1.1,1.1,6.9,198,0,0.2,0.09,0.28,0.28,179.21,30.66,99,0,83.2,76.3,49,29.39,1,1,75.9,55.7
2024-09-14T10:45:00-07:00,2024-09-14 10:45:00,56.8,56.8,56.5,1.1,2.2,6.9,248,0,0.2,0.09,0.28,0.28,179.21,30.66,99,1,119.6,76.1,49,29.39,1,1,75.7,55.5
2024-09-14T10:40:00-07:00,2024-09-14 10:40:00,56.3,56.3,56,0.4,1.1,6.9,257,0,0.2,0.09,0.28,0.28,179.21,30.66,99,1,201.2,76.1,49,29.39,1,1,75.7,55.5
2024-09-14T10:35:00-07:00,2024-09-14 10:35:00,56.5,56.5,56.2,2.2,2.2,6.9,251,0,0.2,0.09,0.28,0.28,179.21,30.66,99,1,118.4,75.9,49,29.38,1,1,75.5,55.4
2024-09-14T10:30:00-07:00,2024-09-14 10:30:00,56.5,56.5,56.2,1.3,2.2,6.9,230,0,0.2,0.09,0.28,0.28,179.21,30.66,99,0,88.8,75.9,49,29.38,1,1,75.5,55.4
2024-09-14T10:25:00-07:00,2024-09-14 10:25:00,56.3,56.3,56,0.7,1.1,6.9,269,0,0.2,0.09,0.28,0.28,179.21,30.66,99,0,91.9,75.9,49,29.39,1,1,75.5,55.4
2024-09-14T10:20:00-07:00,2024-09-14 10:20:00,56.5,56.5,56.2,2.2,3.4,6.9,249,0,0.2,0.09,0.28,0.28,179.21,30.66,99,1,184.4,75.9,49,29.38,1,1,75.5,55.4
2024-09-14T10:15:00-07:00,2024-09-14 10:15:00,55.9,55.9,55.6,1.8,2.2,6.9,199,0.05,0.2,0.09,0.28,0.28,179.21,30.66,99,1,135.7,75.9,49,29.38,1,1,75.5,55.4
2024-09-14T10:10:00-07:00,2024-09-14 10:10:00,56.1,56.1,55.8,1.3,2.2,6.9,292,0.05,0.2,0.09,0.28,0.28,179.21,30.66,99,0,83.2,75.7,49,29.39,1,1,75.3,55.2
2024-09-14T10:05:00-07:00,2024-09-14 10:05:00,56.1,56.1,55.8,0.4,1.1,6.9,275,0.05,0.2,0.09,0.28,0.28,179.21,30.66,99,0,82.8,75.7,49,29.39,1,1,75.3,55.2
2024-09-14T10:00:00-07:00,2024-09-14 10:00:00,55.9,55.9,55.6,1.3,2.2,6.9,256,0,0.19,0.08,0.27,0.27,179.21,30.66,99,0,79.8,75.7,49,29.38,1,1,75.3,55.2
2024-09-14T09:55:00-07:00,2024-09-14 09:55:00,56.1,56.1,55.8,1.6,2.2,6.9,247,0,0.19,0.08,0.27,0.27,179.21,30.65,99,0,77.2,75.7,49,29.38,1,1,75.3,55.2
2024-09-14T09:50:00-07:00,2024-09-14 09:50:00,55.8,55.8,55.5,1.1,1.1,6.9,222,0.07,0.19,0.08,0.27,0.27,179.21,30.65,99,1,104.5,75.7,49,29.38,1,1,75.3,55.2
2024-09-14T09:45:00-07:00,2024-09-14 09:45:00,55.9,55.9,55.6,2.5,3.4,6.9,261,0.07,0.19,0.08,0.27,0.27,179.21,30.66,99,0,90.2,75.7,49,29.38,1,1,75.3,55.2
2024-09-14T09:40:00-07:00,2024-09-14 09:40:00,55.8,55.8,55.5,1.1,1.1,6.9,264,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,78,75.7,49,29.38,1,1,75.3,55.2
2024-09-14T09:35:00-07:00,2024-09-14 09:35:00,55.6,55.6,55.3,1.3,2.2,6.9,244,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,72.4,75.7,49,29.38,1,1,75.3,55.2
2024-09-14T09:30:00-07:00,2024-09-14 09:30:00,55.6,55.6,55.3,0.7,1.1,6.9,250,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,62.9,75.6,49,29.38,1,1,75.2,55.1
2024-09-14T09:25:00-07:00,2024-09-14 09:25:00,55.4,55.4,55.1,1.3,2.2,6.9,226,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,54.2,75.6,49,29.38,1,1,75.2,55.1
2024-09-14T09:20:00-07:00,2024-09-14 09:20:00,55.4,55.4,55.1,3.4,4.5,6.9,221,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,54.6,75.6,49,29.38,1,1,75.2,55.1
2024-09-14T09:15:00-07:00,2024-09-14 09:15:00,55.4,55.4,55.1,0.9,1.1,6.9,273,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,52.9,75.6,49,29.38,1,1,75.2,55.1
2024-09-14T09:10:00-07:00,2024-09-14 09:10:00,55.6,55.6,55.3,0.2,1.1,6.9,265,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,45,75.4,49,29.38,1,1,74.9,54.9
2024-09-14T09:05:00-07:00,2024-09-14 09:05:00,55.4,55.4,55.1,0.7,1.1,6.9,236,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,85.4,75.4,49,29.38,1,1,74.9,54.9
2024-09-14T09:00:00-07:00,2024-09-14 09:00:00,55.4,55.4,55.1,0,0,6.9,240,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,70.2,75.2,49,29.38,1,1,74.7,54.7
2024-09-14T08:55:00-07:00,2024-09-14 08:55:00,55,55,54.7,0.9,1.1,6.9,261,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,57.3,75,48,29.38,1,1,74.5,54
2024-09-14T08:50:00-07:00,2024-09-14 08:50:00,54.9,54.9,54.6,3.1,4.5,6.9,282,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,75.5,75,48,29.38,1,1,74.5,54
2024-09-14T08:45:00-07:00,2024-09-14 08:45:00,54.7,54.7,54.4,1.1,1.1,6.9,265,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,59.3,75,48,29.38,1,1,74.5,54
2024-09-14T08:40:00-07:00,2024-09-14 08:40:00,54.7,54.7,54.4,1.8,2.2,6.9,233,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,49.4,75,48,29.38,1,1,74.5,54
2024-09-14T08:35:00-07:00,2024-09-14 08:35:00,54.7,54.7,54.4,1.3,2.2,6.9,251,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,42.5,75,48,29.37,1,1,74.5,54
2024-09-14T08:30:00-07:00,2024-09-14 08:30:00,54.5,54.5,54.2,1.3,2.2,6.9,281,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,42,75,48,29.38,1,1,74.5,54
2024-09-14T08:25:00-07:00,2024-09-14 08:25:00,54.3,54.3,54,2.2,2.2,5.8,234,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,40.2,75,48,29.38,1,1,74.5,54
2024-09-14T08:20:00-07:00,2024-09-14 08:20:00,54.3,54.3,54,1.3,2.2,5.8,277,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,42,75,48,29.38,1,1,74.5,54
2024-09-14T08:15:00-07:00,2024-09-14 08:15:00,54.3,54.3,54,4.5,5.8,5.8,242,0,0.18,0.07,0.26,0.26,179.19,30.66,99,0,36.3,75,48,29.38,1,1,74.5,54
2024-09-14T08:10:00-07:00,2024-09-14 08:10:00,54.5,54.5,54.2,0.7,1.1,4.5,288,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,28.6,75.2,48,29.38,1,1,74.7,54.1
2024-09-14T08:05:00-07:00,2024-09-14 08:05:00,54.5,54.5,54.2,2.5,3.4,4.5,226,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,23.9,75.2,48,29.37,1,1,74.7,54.1
2024-09-14T08:00:00-07:00,2024-09-14 08:00:00,54.5,54.5,54.2,2.5,3.4,4.5,226,0,0.18,0.07,0.26,0.26,179.19,30.65,99,0,25.9,75,48,29.37,1,1,74.5,54
2024-09-14T07:55:00-07:00,2024-09-14 07:55:00,54.5,54.5,54.2,2.2,3.4,4.5,174,0.05,0.18,0.07,0.26,0.26,179.19,30.66,99,0,22.5,75.2,48,29.38,1,1,74.7,54.1
2024-09-14T07:50:00-07:00,2024-09-14 07:50:00,54.7,54.7,54.4,0.9,1.1,3.4,239,0.05,0.18,0.07,0.26,0.26,179.19,30.65,99,0,19.9,75,48,29.37,1,1,74.5,54
2024-09-14T07:45:00-07:00,2024-09-14 07:45:00,54.5,54.5,54.2,0.2,1.1,3.4,254,0,0.17,0.06,0.25,0.25,179.19,30.66,99,0,13,75,48,29.38,1,1,74.5,54
2024-09-14T07:40:00-07:00,2024-09-14 07:40:00,54.7,54.7,54.4,0.2,1.1,3.4,203,0,0.17,0.06,0.25,0.25,179.19,30.65,99,0,13,75,48,29.37,1,1,74.5,54
2024-09-14T07:35:00-07:00,2024-09-14 07:35:00,54.7,54.7,54.4,0,0,3.4,271,0,0.17,0.06,0.25,0.25,179.19,30.65,99,0,13,75,48,29.38,1,1,74.5,54
2024-09-14T07:30:00-07:00,2024-09-14 07:30:00,54.7,54.7,54.4,0,0,3.4,279,0,0.17,0.06,0.25,0.25,179.19,30.64,99,0,13,75,48,29.37,1,1,74.5,54
2024-09-14T07:25:00-07:00,2024-09-14 07:25:00,54.7,54.7,54.4,0.2,1.1,3.4,283,0,0.17,0.06,0.25,0.25,179.19,30.65,99,0,8.6,75,48,29.38,1,1,74.5,54
2024-09-14T07:20:00-07:00,2024-09-14 07:20:00,54.5,54.5,54.2,0,0,3.4,279,0,0.17,0.06,0.25,0.25,179.19,30.65,99,0,1.7,74.8,48,29.37,1,1,74.2,53.8
2024-09-14T07:15:00-07:00,2024-09-14 07:15:00,54.7,54.7,54.4,0,0,3.4,271,0,0.17,0.06,0.25,0.25,179.19,30.65,99,0,0.4,75.2,48,29.37,1,1,74.7,54.1
2024-09-14T07:10:00-07:00,2024-09-14 07:10:00,54.7,54.7,54.4,0.2,1.1,3.4,264,0,0.17,0.06,0.25,0.25,179.19,30.64,99,0,2.1,75,48,29.37,1,1,74.5,54
2024-09-14T07:05:00-07:00,2024-09-14 07:05:00,54.9,54.9,54.6,0.2,1.1,3.4,238,0,0.17,0.06,0.25,0.25,179.19,30.64,99,0,2.9,75.2,48,29.36,1,1,74.7,54.1
2024-09-14T07:00:00-07:00,2024-09-14 07:00:00,54.9,54.9,54.6,0,0,3.4,262,0,0.17,0.06,0.25,0.25,179.19,30.65,99,0,1.2,75,48,29.37,1,1,74.5,54
2024-09-14T06:55:00-07:00,2024-09-14 06:55:00,54.9,54.9,54.6,0.2,1.1,3.4,254,0.07,0.17,0.06,0.25,0.25,179.19,30.65,99,0,0.4,75.2,48,29.37,1,1,74.7,54.1
2024-09-14T06:50:00-07:00,2024-09-14 06:50:00,54.9,54.9,54.6,0,0,3.4,255,0.07,0.17,0.06,0.25,0.25,179.19,30.65,99,0,0,75.2,48,29.37,1,1,74.7,54.1
2024-09-14T06:45:00-07:00,2024-09-14 06:45:00,54.9,54.9,54.6,2,2.2,3.4,279,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.4,48,29.36,1,1,74.9,54.3
2024-09-14T06:40:00-07:00,2024-09-14 06:40:00,54.9,54.9,54.6,1.1,1.1,3.4,237,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.4,48,29.36,1,1,74.9,54.3
2024-09-14T06:35:00-07:00,2024-09-14 06:35:00,55.2,55.2,54.9,2,2.2,3.4,209,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.4,48,29.36,1,1,74.9,54.3
2024-09-14T06:30:00-07:00,2024-09-14 06:30:00,55.4,55.4,55.1,0,0,3.4,274,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.4,48,29.36,1,1,74.9,54.3
2024-09-14T06:25:00-07:00,2024-09-14 06:25:00,55.4,55.4,55.1,0,0,3.4,297,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.6,48,29.37,1,1,75.1,54.5
2024-09-14T06:20:00-07:00,2024-09-14 06:20:00,55.6,55.6,55.3,0.7,1.1,3.4,282,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T06:15:00-07:00,2024-09-14 06:15:00,55.4,55.4,55.1,0,0,3.4,288,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.4,48,29.36,1,1,74.9,54.3
2024-09-14T06:10:00-07:00,2024-09-14 06:10:00,55.4,55.4,55.1,0,0,3.4,288,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T06:05:00-07:00,2024-09-14 06:05:00,55.4,55.4,55.1,0,0,3.4,288,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T06:00:00-07:00,2024-09-14 06:00:00,55.2,55.2,54.9,0,0,3.4,288,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.4,48,29.36,1,1,74.9,54.3
2024-09-14T05:55:00-07:00,2024-09-14 05:55:00,55.2,55.2,54.9,0,0,3.4,288,0,0.16,0.05,0.24,0.24,179.17,30.63,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T05:50:00-07:00,2024-09-14 05:50:00,55.2,55.2,54.9,0,0,3.4,303,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T05:45:00-07:00,2024-09-14 05:45:00,55.2,55.2,54.9,0,0,3.4,304,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.4,48,29.36,1,1,74.9,54.3
2024-09-14T05:40:00-07:00,2024-09-14 05:40:00,55.2,55.2,54.9,0,0,3.4,299,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T05:35:00-07:00,2024-09-14 05:35:00,55.2,55.2,54.9,0,0,3.4,290,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.6,48,29.37,1,1,75.1,54.5
2024-09-14T05:30:00-07:00,2024-09-14 05:30:00,55.4,55.4,55.1,0,0,3.4,274,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T05:25:00-07:00,2024-09-14 05:25:00,55.4,55.4,55.1,0,0,3.4,275,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.6,48,29.36,1,1,75.1,54.5
2024-09-14T05:20:00-07:00,2024-09-14 05:20:00,55.4,55.4,55.1,0,0,3.4,269,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.7,48,29.37,1,1,75.2,54.6
2024-09-14T05:15:00-07:00,2024-09-14 05:15:00,55.4,55.4,55.1,0,0,3.4,267,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.6,47,29.37,1,1,75.1,53.9
2024-09-14T05:10:00-07:00,2024-09-14 05:10:00,55.4,55.4,55.1,0,0,3.4,274,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.9,47,29.37,1,1,75.4,54.2
2024-09-14T05:05:00-07:00,2024-09-14 05:05:00,55.4,55.4,55.1,0,0,3.4,274,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.9,47,29.37,1,1,75.4,54.2
2024-09-14T05:00:00-07:00,2024-09-14 05:00:00,55.4,55.4,55.1,0,0,3.4,303,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.9,47,29.37,1,1,75.4,54.2
2024-09-14T04:55:00-07:00,2024-09-14 04:55:00,55.6,55.6,55.3,0,0,3.4,251,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.9,47,29.37,1,1,75.4,54.2
2024-09-14T04:50:00-07:00,2024-09-14 04:50:00,55.6,55.6,55.3,0.4,1.1,3.4,251,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.9,48,29.37,1,1,75.4,54.8
2024-09-14T04:45:00-07:00,2024-09-14 04:45:00,55.6,55.6,55.3,0,0,3.4,250,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.9,48,29.37,1,1,75.4,54.8
2024-09-14T04:40:00-07:00,2024-09-14 04:40:00,55.6,55.6,55.3,0,0,3.4,251,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.7,48,29.37,1,1,75.2,54.6
2024-09-14T04:35:00-07:00,2024-09-14 04:35:00,55.6,55.6,55.3,0,0,3.4,251,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.9,48,29.37,1,1,75.4,54.8
2024-09-14T04:30:00-07:00,2024-09-14 04:30:00,55.6,55.6,55.3,0,0,3.4,249,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,75.7,48,29.37,1,1,75.2,54.6
2024-09-14T04:25:00-07:00,2024-09-14 04:25:00,55.6,55.6,55.3,0,0,3.4,278,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.9,47,29.36,1,1,75.4,54.2
2024-09-14T04:20:00-07:00,2024-09-14 04:20:00,55.4,55.4,55.1,0,0,3.4,251,0,0.16,0.05,0.24,0.24,179.17,30.65,99,0,0,76.1,48,29.37,1,1,75.7,55
2024-09-14T04:15:00-07:00,2024-09-14 04:15:00,55.4,55.4,55.1,0.2,1.1,3.4,265,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,75.9,47,29.36,1,1,75.4,54.2
2024-09-14T04:10:00-07:00,2024-09-14 04:10:00,55.2,55.2,54.9,0,0,3.4,250,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,76.1,47,29.36,1,1,75.6,54.4
2024-09-14T04:05:00-07:00,2024-09-14 04:05:00,55.2,55.2,54.9,0,0,3.4,265,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,76.1,47,29.37,1,1,75.6,54.4
2024-09-14T04:00:00-07:00,2024-09-14 04:00:00,55.2,55.2,54.9,0,0,3.4,296,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,76.1,47,29.37,1,1,75.6,54.4
2024-09-14T03:55:00-07:00,2024-09-14 03:55:00,55.2,55.2,54.9,0,0,3.4,300,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,76.1,47,29.37,1,1,75.6,54.4
2024-09-14T03:50:00-07:00,2024-09-14 03:50:00,55.2,55.2,54.9,0,0,3.4,310,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,76.3,47,29.37,1,1,75.8,54.6
2024-09-14T03:45:00-07:00,2024-09-14 03:45:00,55.4,55.4,55.1,0,0,3.4,251,0,0.16,0.05,0.24,0.24,179.17,30.64,99,0,0,76.1,47,29.37,1,1,75.6,54.4
