"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)","CO2 battery"
2024-05-11T00:10:00-07:00,2024-05-11 00:10:00,61,61,49.1,0,0,1.1,92,0,0,0,1.01,1.03,170.47,30.71,65,0,0,79.5,36,29.43,1,78.8,50.2,
2024-05-11T00:05:00-07:00,2024-05-11 00:05:00,61.3,61.3,48.6,0,0,1.1,86,0,0,0,1.01,1.03,170.47,30.71,63,0,0,79.5,36,29.43,1,78.8,50.2,
2024-05-11T00:00:00-07:00,2024-05-11 00:00:00,61.5,61.5,48.8,0.7,1.1,1.1,92,0,0,0,1.01,1.03,170.47,30.71,63,0,0,79.7,36,29.43,1,79.1,50.4,
2024-05-10T23:55:00-07:00,2024-05-10 23:55:00,61.9,61.9,48.7,0,0,5.8,95,0,0,0,1.01,1.03,170.47,30.71,62,0,0,79.7,36,29.43,1,79.1,50.4,
2024-05-10T23:50:00-07:00,2024-05-10 23:50:00,62.1,62.1,48.9,0.4,1.1,5.8,80,0,0,0,1.01,1.03,170.47,30.7,62,0,0,79.9,35,29.43,1,79.2,49.8,
2024-05-10T23:45:00-07:00,2024-05-10 23:45:00,62.2,62.2,48.6,0.2,1.1,5.8,95,0,0,0,1.01,1.03,170.47,30.71,61,0,0,79.9,36,29.43,1,79.3,50.5,
2024-05-10T23:40:00-07:00,2024-05-10 23:40:00,62.1,62.1,49.4,0.2,1.1,5.8,127,0,0,0,1.01,1.03,170.47,30.71,63,0,0,79.7,36,29.43,1,79.1,50.4,
2024-05-10T23:35:00-07:00,2024-05-10 23:35:00,62.2,62.2,49.9,0.4,1.1,5.8,82,0,0,0,1.01,1.03,170.47,30.71,64,0,0,79.9,35,29.44,1,79.2,49.8,
2024-05-10T23:30:00-07:00,2024-05-10 23:30:00,62.4,62.4,49.2,0.2,1.1,5.8,107,0,0,0,1.01,1.03,170.47,30.71,62,0,0,79.9,36,29.43,1,79.3,50.5,
2024-05-10T23:25:00-07:00,2024-05-10 23:25:00,62.4,62.4,50.5,0.4,1.1,5.8,92,0,0,0,1.01,1.03,170.47,30.7,65,0,0,80.1,36,29.43,1,79.7,50.7,
2024-05-10T23:20:00-07:00,2024-05-10 23:20:00,62.6,62.6,50.2,0.2,1.1,5.8,95,0,0,0,1.01,1.03,170.47,30.71,64,0,0,80.1,35,29.43,1,79.6,50,
2024-05-10T23:15:00-07:00,2024-05-10 23:15:00,62.8,62.8,49.6,1.1,1.1,5.8,129,0,0,0,1.01,1.03,170.47,30.7,62,0,0,80.1,35,29.43,1,79.6,50,
2024-05-10T23:10:00-07:00,2024-05-10 23:10:00,62.8,62.8,50,0,0,5.8,104,0,0,0,1.01,1.03,170.47,30.71,63,0,0,79.9,36,29.43,1,79.3,50.5,
2024-05-10T23:05:00-07:00,2024-05-10 23:05:00,63.1,63.1,50.3,0,0,5.8,72,0,0,0,1.01,1.03,170.47,30.71,63,0,0,80.2,36,29.44,1,79.7,50.8,
2024-05-10T23:00:00-07:00,2024-05-10 23:00:00,63.5,63.5,49.8,0.2,1.1,5.8,70,0,0,0,1.01,1.03,170.47,30.71,61,0,0,80.2,36,29.43,1,79.7,50.8,
2024-05-10T22:55:00-07:00,2024-05-10 22:55:00,63.3,63.3,50.5,0.7,1.1,5.8,96,0,0,0,1.01,1.03,170.47,30.71,63,0,0,80.2,35,29.43,1,79.7,50,
2024-05-10T22:50:00-07:00,2024-05-10 22:50:00,63.5,63.5,51.5,0.9,1.1,5.8,111,0,0,0,1.01,1.03,170.47,30.7,65,0,0,80.4,36,29.43,1,79.9,51,
2024-05-10T22:45:00-07:00,2024-05-10 22:45:00,63.7,63.7,50.9,0.7,1.1,5.8,93,0,0,0,1.01,1.03,170.47,30.71,63,0,0,80.4,36,29.43,1,79.9,51,
2024-05-10T22:40:00-07:00,2024-05-10 22:40:00,63.9,63.9,50.6,0.4,1.1,5.8,108,0,0,0,1.01,1.03,170.47,30.71,62,0,0,80.6,36,29.43,1,80,51.2,
2024-05-10T22:35:00-07:00,2024-05-10 22:35:00,63.9,63.9,51.1,0.2,1.1,5.8,68,0,0,0,1.01,1.03,170.47,30.71,63,0,0,80.6,36,29.43,1,80,51.2,
2024-05-10T22:30:00-07:00,2024-05-10 22:30:00,64,64,51.1,0.2,1.1,5.8,129,0,0,0,1.01,1.03,170.47,30.71,63,0,0,80.6,36,29.43,1,80,51.2,
2024-05-10T22:25:00-07:00,2024-05-10 22:25:00,63.9,63.9,50.6,0,0,5.8,129,0,0,0,1.01,1.03,170.47,30.71,62,0,0,80.8,36,29.44,1,80.1,51.3,
2024-05-10T22:20:00-07:00,2024-05-10 22:20:00,64,64,50.7,0,0,5.8,129,0,0,0,1.01,1.03,170.47,30.71,62,0,0,80.8,36,29.44,1,80.1,51.3,
2024-05-10T22:15:00-07:00,2024-05-10 22:15:00,64.2,64.2,51.3,0,0,5.8,75,0,0,0,1.01,1.03,170.47,30.71,63,0,0,81,36,29.44,1,80.3,51.5,
2024-05-10T22:10:00-07:00,2024-05-10 22:10:00,64.9,64.9,51.1,0,0,5.8,75,0,0,0,1.01,1.03,170.47,30.71,61,0,0,81.1,36,29.44,1,80.4,51.6,
2024-05-10T22:05:00-07:00,2024-05-10 22:05:00,64.9,64.9,51.1,0,0,5.8,76,0,0,0,1.01,1.03,170.47,30.71,61,0,0,81,35,29.44,1,80.2,50.7,
2024-05-10T22:02:00-07:00,2024-05-10 22:02:00,64.9,64.9,50.7,0,0,5.8,76,0,0,0,1.01,1.03,170.47,30.71,60,0,0,81.1,36,29.44,1,80.4,51.6,
2024-05-10T21:55:00-07:00,2024-05-10 21:55:00,65.1,65.1,51.3,0,0,5.8,76,0,0,0,1.01,1.03,170.47,30.71,61,0,0,81.1,36,29.43,1,80.4,51.6,
2024-05-10T21:50:00-07:00,2024-05-10 21:50:00,65.1,65.1,50.9,0.4,1.1,5.8,76,0,0,0,1.01,1.03,170.47,30.71,60,0,0,81.1,36,29.43,1,80.4,51.6,
2024-05-10T21:45:00-07:00,2024-05-10 21:45:00,64.9,64.9,51.1,0.7,1.1,5.8,101,0,0,0,1.01,1.03,170.47,30.71,61,0,0,81.1,36,29.43,1,80.4,51.6,
2024-05-10T21:40:00-07:00,2024-05-10 21:40:00,65.3,65.3,51.1,0.2,1.1,5.8,102,0,0,0,1.01,1.03,170.47,30.71,60,0,0,81,36,29.44,1,80.3,51.5,
2024-05-10T21:35:00-07:00,2024-05-10 21:35:00,65.7,65.7,51,0.2,1.1,5.8,107,0,0,0,1.01,1.03,170.47,30.71,59,0,0,80.8,36,29.43,1,80.1,51.3,
2024-05-10T21:30:00-07:00,2024-05-10 21:30:00,65.8,65.8,51.1,0.4,1.1,5.8,109,0,0,0,1.01,1.03,170.47,30.71,59,0,0,80.8,37,29.43,1,80.2,52.1,
2024-05-10T21:25:00-07:00,2024-05-10 21:25:00,65.7,65.7,51.4,0,0,5.8,97,0,0,0,1.01,1.03,170.47,30.71,60,0,0,80.8,37,29.44,1,80.2,52.1,
2024-05-10T21:20:00-07:00,2024-05-10 21:20:00,65.3,65.3,51.1,0,0,5.8,98,0,0,0,1.01,1.03,170.47,30.71,60,0,0,81,37,29.43,1,80.4,52.2,
2024-05-10T21:15:00-07:00,2024-05-10 21:15:00,65.1,65.1,51.8,0.2,1.1,5.8,97,0,0,0,1.01,1.03,170.47,30.71,62,0,0,80.8,37,29.43,1,80.2,52.1,
2024-05-10T21:10:00-07:00,2024-05-10 21:10:00,64.9,64.9,52,0,0,5.8,97,0,0,0,1.01,1.03,170.47,30.71,63,0,0,80.8,37,29.43,1,80.2,52.1,
2024-05-10T21:05:00-07:00,2024-05-10 21:05:00,65.5,65.5,53,0,0,5.8,97,0,0,0,1.01,1.03,170.47,30.71,64,0,0,81,37,29.44,1,80.4,52.2,
2024-05-10T21:00:00-07:00,2024-05-10 21:00:00,66,66,53,0,0,5.8,97,0,0,0,1.01,1.03,170.47,30.71,63,0,0,81,36,29.43,1,80.3,51.5,
2024-05-10T20:55:00-07:00,2024-05-10 20:55:00,66.2,66.2,53.2,0.7,1.1,5.8,82,0,0,0,1.01,1.03,170.47,30.71,63,0,0,81.1,36,29.43,1,80.4,51.6,
2024-05-10T20:50:00-07:00,2024-05-10 20:50:00,66.9,66.9,53,0,0,5.8,97,0,0,0,1.01,1.03,170.47,30.71,61,0,0,81.3,36,29.43,1,80.5,51.8,
2024-05-10T20:45:00-07:00,2024-05-10 20:45:00,67.1,67.1,53.2,1.1,1.1,5.8,42,0,0,0,1.01,1.03,170.47,30.71,61,0,0,81.5,36,29.43,1,80.6,51.9,
2024-05-10T20:40:00-07:00,2024-05-10 20:40:00,67.5,67.5,53.1,0.7,1.1,5.8,108,0,0,0,1.01,1.03,170.47,30.7,60,0,0.4,81.5,36,29.43,1,80.6,51.9,
2024-05-10T20:35:00-07:00,2024-05-10 20:35:00,68.5,67.8,53.6,0,0,5.8,104,0,0,0,1.01,1.03,170.47,30.7,59,0,1.2,81.7,36,29.43,1,80.8,52.1,
2024-05-10T20:30:00-07:00,2024-05-10 20:30:00,68.4,67.7,53,0,0,5.8,138,0,0,0,1.01,1.03,170.47,30.7,58,0,3.4,81.7,36,29.43,1,80.8,52.1,
2024-05-10T20:25:00-07:00,2024-05-10 20:25:00,68.7,68,53.3,0,0,5.8,139,0,0,0,1.01,1.03,170.47,30.71,58,0,5.6,81.9,36,29.43,1,80.9,52.3,
2024-05-10T20:20:00-07:00,2024-05-10 20:20:00,69.3,68.6,53.4,0,0,5.8,139,0,0,0,1.01,1.03,170.47,30.71,57,0,7.3,82,36,29.43,1,81,52.4,
2024-05-10T20:15:00-07:00,2024-05-10 20:15:00,69.4,68.7,53,0.7,1.1,5.8,129,0,0,0,1.01,1.03,170.47,30.71,56,0,9.5,82.2,36,29.44,1,81.2,52.6,
2024-05-10T20:10:00-07:00,2024-05-10 20:10:00,69.6,68.8,52.7,0.2,1.1,5.8,130,0,0,0,1.01,1.03,170.47,30.71,55,0,12.1,82,36,29.43,1,81,52.4,
2024-05-10T20:05:00-07:00,2024-05-10 20:05:00,70,69.3,53.1,1.1,1.1,5.8,131,0,0,0,1.01,1.03,170.47,30.71,55,0,14.7,82.2,36,29.44,1,81.2,52.6,
2024-05-10T20:00:00-07:00,2024-05-10 20:00:00,70.5,69.8,53,0,0,5.8,130,0,0,0,1.01,1.03,170.47,30.71,54,0,16.9,82.6,36,29.43,1,81.5,52.9,
2024-05-10T19:55:00-07:00,2024-05-10 19:55:00,70.9,70.2,52.9,0.7,1.1,5.8,129,0,0,0,1.01,1.03,170.47,30.71,53,0,19.9,82.4,36,29.44,1,81.3,52.7,
2024-05-10T19:50:00-07:00,2024-05-10 19:50:00,71.4,70.7,53.4,0.7,1.1,5.8,129,0,0,0,1.01,1.03,170.47,30.71,53,0,21.6,82.6,36,29.44,1,81.5,52.9,
2024-05-10T19:45:00-07:00,2024-05-10 19:45:00,72.3,71.6,53.1,0.7,1.1,5.8,85,0,0,0,1.01,1.03,170.47,30.71,51,0,23.9,82.6,36,29.44,1,81.5,52.9,
2024-05-10T19:40:00-07:00,2024-05-10 19:40:00,73.4,72.7,52.5,0.4,1.1,5.8,90,0,0,0,1.01,1.03,170.47,30.71,48,0,25.9,82.6,36,29.44,1,81.5,52.9,
2024-05-10T19:35:00-07:00,2024-05-10 19:35:00,73.9,73.2,51.8,0,0,5.8,174,0,0,0,1.01,1.03,170.47,30.71,46,0,27.6,82.8,36,29.44,1,81.7,53.1,
2024-05-10T19:30:00-07:00,2024-05-10 19:30:00,74.5,73.9,52.9,0,0,5.8,165,0,0,0,1.01,1.03,170.47,30.71,47,0,33.4,82.9,36,29.44,1,81.7,53.2,
2024-05-10T19:25:00-07:00,2024-05-10 19:25:00,75.2,74.7,54.1,0,0,5.8,86,0,0,0,1.01,1.03,170.47,30.71,48,0,42.9,82.9,36,29.44,1,81.7,53.2,
2024-05-10T19:20:00-07:00,2024-05-10 19:20:00,75,74.4,53.4,0.7,1.1,5.8,25,0,0,0,1.01,1.03,170.47,30.72,47,0,45.9,83.1,36,29.44,1,81.9,53.4,
2024-05-10T19:15:00-07:00,2024-05-10 19:15:00,75.6,75.1,53.9,0,0,5.8,35,0,0,0,1.01,1.03,170.47,30.72,47,0,57.3,83.1,36,29.45,1,81.9,53.4,
2024-05-10T19:10:00-07:00,2024-05-10 19:10:00,76.3,75.7,52.8,0.2,1.1,5.8,180,0,0,0,1.01,1.03,170.47,30.71,44,0,56.8,83.1,36,29.44,1,81.9,53.4,
2024-05-10T19:05:00-07:00,2024-05-10 19:05:00,77.4,76.9,53.8,0.9,1.1,5.8,337,0,0,0,1.01,1.03,170.47,30.72,44,0,49.4,83.5,36,29.45,1,82.3,53.7,
2024-05-10T19:00:00-07:00,2024-05-10 19:00:00,77.5,76.9,52.6,0,0,5.8,246,0,0,0,1.01,1.03,170.47,30.72,42,0,92.7,83.5,36,29.44,1,82.3,53.7,
2024-05-10T18:55:00-07:00,2024-05-10 18:55:00,77.9,77.3,52.3,0.7,1.1,5.8,329,0,0,0,1.01,1.03,170.47,30.72,41,1,122.3,83.5,36,29.45,1,82.3,53.7,
2024-05-10T18:50:00-07:00,2024-05-10 18:50:00,79.2,78.7,53.4,0.2,1.1,5.8,337,0,0,0,1.01,1.03,170.47,30.72,41,1,135.3,83.7,36,29.44,1,82.4,53.9,
2024-05-10T18:45:00-07:00,2024-05-10 18:45:00,79.3,79,54.8,1.1,1.1,5.8,352,0,0,0,1.01,1.03,170.47,30.71,43,1,156.1,83.8,36,29.44,1,82.5,54,
2024-05-10T18:40:00-07:00,2024-05-10 18:40:00,79.5,79,53,0.9,1.1,5.8,177,0,0,0,1.01,1.03,170.47,30.72,40,1,172.1,83.8,36,29.45,1,82.5,54,
2024-05-10T18:35:00-07:00,2024-05-10 18:35:00,79.3,79,56.1,0.9,1.1,5.8,292,0,0,0,1.01,1.03,170.47,30.72,45,1,193.4,84,36,29.44,1,82.7,54.1,
2024-05-10T18:30:00-07:00,2024-05-10 18:30:00,78.6,78.1,53.6,0,0,5.8,241,0,0,0,1.01,1.03,170.47,30.73,42,2,205.5,84.2,36,29.45,1,82.9,54.3,
2024-05-10T18:25:00-07:00,2024-05-10 18:25:00,78.4,78.1,55.3,0,0,5.8,250,0,0,0,1.01,1.03,170.47,30.73,45,2,207.7,84,36,29.45,1,82.7,54.1,
2024-05-10T18:20:00-07:00,2024-05-10 18:20:00,79,78.8,56.4,0,0,5.8,218,0,0,0,1.01,1.03,170.47,30.73,46,2,218.6,84,36,29.45,1,82.7,54.1,
2024-05-10T18:15:00-07:00,2024-05-10 18:15:00,79.3,79.1,57.3,0,0,5.8,200,0,0,0,1.01,1.03,170.47,30.73,47,2,253.2,84.2,37,29.46,1,83,55.1,
2024-05-10T18:10:00-07:00,2024-05-10 18:10:00,78.3,78,56.4,1.1,2.2,5.8,2,0,0,0,1.01,1.03,170.47,30.73,47,2,256.3,84.4,36,29.46,1,83.1,54.5,
2024-05-10T18:05:00-07:00,2024-05-10 18:05:00,78.4,78.1,56.5,1.6,2.2,5.8,10,0,0,0,1.01,1.03,170.47,30.73,47,2,270.2,84.6,36,29.46,1,83.3,54.7,
2024-05-10T18:00:00-07:00,2024-05-10 18:00:00,78.8,78.6,57.4,1.3,2.2,5.8,178,0,0,0,1.01,1.03,170.47,30.74,48,2,286.3,84.2,36,29.46,1,82.9,54.3,
2024-05-10T17:55:00-07:00,2024-05-10 17:55:00,78.8,78.5,56.2,0.7,2.2,5.8,280,0,0,0,1.01,1.03,170.47,30.74,46,2,303.1,83.8,36,29.46,1,82.5,54,
2024-05-10T17:50:00-07:00,2024-05-10 17:50:00,79.9,79.7,56.6,2.7,3.4,5.8,152,0,0,0,1.01,1.03,170.47,30.74,45,3,311.8,83.7,36,29.46,1,82.4,53.9,
2024-05-10T17:45:00-07:00,2024-05-10 17:45:00,80.8,81.1,58.1,1.1,2.2,5.8,261,0,0,0,1.01,1.03,170.47,30.74,46,3,335.7,83.7,36,29.46,1,82.4,53.9,
2024-05-10T17:40:00-07:00,2024-05-10 17:40:00,80.6,80.6,56,0,0,5.8,261,0,0,0,1.01,1.03,170.47,30.74,43,3,353.6,83.7,36,29.46,1,82.4,53.9,
2024-05-10T17:35:00-07:00,2024-05-10 17:35:00,80.4,80.7,57.1,0,0,5.8,294,0,0,0,1.01,1.03,170.47,30.75,45,3,360,83.7,37,29.47,1,82.6,54.6,
2024-05-10T17:30:00-07:00,2024-05-10 17:30:00,81.1,80.9,55.8,2.2,3.4,5.8,68,0,0,0,1.01,1.03,170.47,30.75,42,3,363.1,83.5,37,29.47,1,82.4,54.5,
2024-05-10T17:25:00-07:00,2024-05-10 17:25:00,80.8,81,57.4,1.1,1.1,5.8,245,0,0,0,1.01,1.03,170.47,30.74,45,3,357.3,83.7,37,29.46,1,82.6,54.6,
2024-05-10T17:20:00-07:00,2024-05-10 17:20:00,81.1,80.9,55.8,1.1,2.2,5.8,318,0,0,0,1.01,1.03,170.47,30.75,42,3,357.3,83.5,37,29.47,1,82.4,54.5,
2024-05-10T17:15:00-07:00,2024-05-10 17:15:00,80.1,80.5,57.4,1.1,1.1,5.8,228,0,0,0,1.01,1.03,170.47,30.74,46,2,265,83.3,37,29.47,1,82.2,54.3,
2024-05-10T17:10:00-07:00,2024-05-10 17:10:00,80.2,80.6,57.5,0.4,1.1,5.8,207,0,0,0,1.01,1.03,170.47,30.75,46,2,227.7,83.5,37,29.48,1,82.4,54.5,
2024-05-10T17:05:00-07:00,2024-05-10 17:05:00,80.6,80.9,57.9,1.1,1.1,5.8,47,0,0,0,1.01,1.03,170.47,30.76,46,2,229.9,83.3,37,29.48,1,82.2,54.3,
2024-05-10T17:00:00-07:00,2024-05-10 17:00:00,80.1,80.7,58.6,1.1,1.1,5.8,13,0,0,0,1.01,1.03,170.47,30.75,48,4,435.9,83.3,37,29.48,1,82.2,54.3,
2024-05-10T16:55:00-07:00,2024-05-10 16:55:00,79.2,79.2,59.5,1.1,1.1,5.8,321,0,0,0,1.01,1.03,170.47,30.76,51,4,465.9,83.3,37,29.48,1,82.2,54.3,
2024-05-10T16:50:00-07:00,2024-05-10 16:50:00,79.5,79.5,59.2,0.2,1.1,5.8,222,0,0,0,1.01,1.03,170.47,30.76,50,4,463.3,83.1,37,29.48,1,82,54.1,
2024-05-10T16:45:00-07:00,2024-05-10 16:45:00,79.2,79.2,58.9,0,0,5.8,28,0,0,0,1.01,1.03,170.47,30.77,50,4,486.3,83.1,37,29.49,1,82,54.1,
2024-05-10T16:40:00-07:00,2024-05-10 16:40:00,79.9,80,60.1,0,0,5.8,8,0,0,0,1.01,1.03,170.47,30.76,51,4,504.5,82.9,37,29.49,1,81.9,53.9,
2024-05-10T16:35:00-07:00,2024-05-10 16:35:00,79.9,79.9,59,2,2.2,5.8,199,0,0,0,1.01,1.03,170.47,30.77,49,4,509.6,82.6,37,29.49,1,81.6,53.7,
2024-05-10T16:30:00-07:00,2024-05-10 16:30:00,80.2,80.7,58.1,0.7,1.1,5.8,332,0,0,0,1.01,1.03,170.47,30.77,47,5,518.3,82.6,37,29.49,1,81.6,53.7,
2024-05-10T16:25:00-07:00,2024-05-10 16:25:00,79.7,79.8,59.9,0,0,5.8,230,0,0,0,1.01,1.03,170.47,30.77,51,5,533.1,82.4,37,29.5,1,81.4,53.5,
2024-05-10T16:20:00-07:00,2024-05-10 16:20:00,79.5,79.5,59.2,2.9,3.4,5.8,50,0,0,0,1.01,1.03,170.47,30.77,50,5,533.5,82.8,37,29.5,1,81.8,53.8,
2024-05-10T16:15:00-07:00,2024-05-10 16:15:00,79.7,79.6,57.7,0.9,1.1,5.8,285,0,0,0,1.01,1.03,170.47,30.78,47,5,540,82.2,37,29.5,1,81.3,53.3,
2024-05-10T16:10:00-07:00,2024-05-10 16:10:00,80.1,80.4,56.8,0.7,1.1,5.8,238,0,0,0,1.01,1.03,170.47,30.77,45,5,574.7,82.2,37,29.5,1,81.3,53.3,
2024-05-10T16:05:00-07:00,2024-05-10 16:05:00,79.3,79.3,59,0,0,5.8,204,0,0,0,1.01,1.03,170.47,30.78,50,5,595.2,82.2,37,29.5,1,81.3,53.3,
2024-05-10T16:00:00-07:00,2024-05-10 16:00:00,80.4,80.8,57.7,1.8,2.2,5.8,69,0,0,0,1.01,1.03,170.47,30.78,46,5,603,82.2,38,29.51,1,81.4,54,
2024-05-10T15:55:00-07:00,2024-05-10 15:55:00,79.7,79.5,57.1,2.7,3.4,5.8,235,0,0,0,1.01,1.03,170.47,30.78,46,5,585.6,82,38,29.51,1,81.2,53.9,
2024-05-10T15:50:00-07:00,2024-05-10 15:50:00,79,78.9,58.2,0,0,5.8,334,0,0,0,1.01,1.03,170.47,30.79,49,5,563.8,82,38,29.51,1,81.2,53.9,
2024-05-10T15:45:00-07:00,2024-05-10 15:45:00,79.5,79.4,57.5,1.6,2.2,5.8,273,0,0,0,1.01,1.03,170.47,30.79,47,5,571.3,82,38,29.51,1,81.2,53.9,
2024-05-10T15:40:00-07:00,2024-05-10 15:40:00,79.7,79.5,57.1,1.3,2.2,5.8,65,0,0,0,1.01,1.03,170.47,30.79,46,6,619.4,82,38,29.52,1,81.2,53.9,
2024-05-10T15:35:00-07:00,2024-05-10 15:35:00,79.3,79.2,57.9,2.9,3.4,5.8,230,0,0,0,1.01,1.03,170.47,30.79,48,6,632,82,38,29.51,1,81.2,53.9,
2024-05-10T15:30:00-07:00,2024-05-10 15:30:00,80.6,81.5,60.8,3.8,5.8,5.8,185,0,0,0,1.01,1.03,170.47,30.8,51,6,647.6,81.9,38,29.52,1,81.2,53.8,
2024-05-10T15:25:00-07:00,2024-05-10 15:25:00,78.8,78.6,57.4,0,0,5.8,253,0,0,0,1.01,1.03,170.47,30.79,48,6,653.3,81.7,38,29.51,1,81,53.6,
2024-05-10T15:20:00-07:00,2024-05-10 15:20:00,79.5,79.3,56.9,1.6,2.2,5.8,141,0,0,0,1.01,1.03,170.47,30.8,46,6,655,81.7,38,29.52,1,81,53.6,
2024-05-10T15:15:00-07:00,2024-05-10 15:15:00,78.8,78.7,58.6,0.2,1.1,5.8,149,0,0,0,1.01,1.03,170.47,30.8,50,6,657.5,81.3,38,29.52,1,80.7,53.2,
2024-05-10T15:10:00-07:00,2024-05-10 15:10:00,78.3,78,56.4,1.3,2.2,5.8,212,0,0,0,1.01,1.03,170.47,30.8,47,6,665.4,81.1,38,29.52,1,80.5,53.1,
2024-05-10T15:05:00-07:00,2024-05-10 15:05:00,78.8,78.6,56.8,0.7,1.1,5.8,174,0,0,0,1.01,1.03,170.47,30.8,47,6,670.2,81.1,38,29.52,1,80.5,53.1,
2024-05-10T15:00:00-07:00,2024-05-10 15:00:00,78.3,78.3,59.7,0.4,1.1,5.8,342,0,0,0,1.01,1.03,170.47,30.8,53,6,670.2,81,38,29.52,1,80.5,53,
2024-05-10T14:55:00-07:00,2024-05-10 14:55:00,77,76.7,55.8,1.1,1.1,5.8,228,0,0,0,1.01,1.03,170.47,30.81,48,6,674.9,81,38,29.53,1,80.5,53,
2024-05-10T14:50:00-07:00,2024-05-10 14:50:00,78.3,78.1,57,2,2.2,5.8,46,0,0,0,1.01,1.03,170.47,30.8,48,6,684.1,80.8,38,29.53,1,80.3,52.8,
2024-05-10T14:45:00-07:00,2024-05-10 14:45:00,78.8,78.7,58.6,1.1,1.1,5.8,258,0,0,0,1.01,1.03,170.47,30.81,50,6,678.5,80.6,38,29.53,1,80.2,52.6,
2024-05-10T14:40:00-07:00,2024-05-10 14:40:00,77.5,77.3,56.8,0.9,1.1,5.8,341,0,0,0,1.01,1.03,170.47,30.81,49,6,688,80.4,38,29.53,1,80,52.4,
2024-05-10T14:35:00-07:00,2024-05-10 14:35:00,77.9,77.7,57.7,0,0,5.8,141,0,0,0,1.01,1.03,170.47,30.82,50,6,681.9,80.2,38,29.54,1,79.9,52.3,
2024-05-10T14:30:00-07:00,2024-05-10 14:30:00,78.1,77.9,57.4,0.2,1.1,5.8,204,0,0,0,1.01,1.03,170.47,30.82,49,6,680.5,80.2,38,29.54,1,79.9,52.3,
2024-05-10T14:25:00-07:00,2024-05-10 14:25:00,77.9,77.7,57.7,0.2,1.1,5.8,248,0,0,0,1.01,1.03,170.47,30.82,50,6,691,80.2,38,29.54,1,79.9,52.3,
2024-05-10T14:20:00-07:00,2024-05-10 14:20:00,77.5,77.4,58.5,1.3,2.2,5.8,278,0,0,0,1.01,1.03,170.47,30.82,52,6,697.1,80.1,38,29.54,1,79.8,52.2,
2024-05-10T14:15:00-07:00,2024-05-10 14:15:00,76.5,76.2,57,1.8,2.2,5.8,312,0,0,0,1.01,1.03,170.47,30.82,51,6,691,80.1,38,29.55,1,79.8,52.2,
2024-05-10T14:10:00-07:00,2024-05-10 14:10:00,76.5,76.5,59.6,0,0,5.8,323,0,0,0,1.01,1.03,170.47,30.82,56,6,706.6,80.1,38,29.55,1,79.8,52.2,
2024-05-10T14:05:00-07:00,2024-05-10 14:05:00,75.7,75.4,56.3,1.8,2.2,5.8,43,0,0,0,1.01,1.03,170.47,30.82,51,6,702.7,79.9,38,29.55,1,79.4,52,
2024-05-10T14:00:00-07:00,2024-05-10 14:00:00,76.1,75.8,56.1,1.8,2.2,5.8,327,0,0,0,1.01,1.03,170.47,30.83,50,6,687.2,79.7,38,29.55,1,79.2,51.8,
2024-05-10T13:55:00-07:00,2024-05-10 13:55:00,76.3,76.1,57.4,2.7,3.4,5.8,219,0,0,0,1.01,1.03,170.47,30.83,52,6,709.7,79.7,38,29.55,1,79.2,51.8,
2024-05-10T13:50:00-07:00,2024-05-10 13:50:00,77,76.8,58,0.9,1.1,5.8,277,0,0,0,1.01,1.03,170.47,30.82,52,7,723.1,79.5,38,29.55,1,78.9,51.6,
2024-05-10T13:45:00-07:00,2024-05-10 13:45:00,76.1,75.8,56.6,0.9,1.1,5.8,226,0,0,0,1.01,1.03,170.47,30.83,51,6,717.5,79.2,38,29.55,1,78.6,51.4,
2024-05-10T13:40:00-07:00,2024-05-10 13:40:00,75.2,74.9,56.3,0,0,5.8,306,0,0,0,1.01,1.03,170.47,30.83,52,6,702.7,79.2,38,29.55,1,78.6,51.4,
2024-05-10T13:35:00-07:00,2024-05-10 13:35:00,75.7,75.7,60.3,0,0,5.8,281,0,0,0,1.01,1.03,170.47,30.84,59,6,718.7,79,38,29.56,1,78.4,51.2,
2024-05-10T13:30:00-07:00,2024-05-10 13:30:00,74.7,74.4,56.9,1.3,2.2,5.8,257,0,0,0,1.01,1.03,170.47,30.84,54,6,718.7,78.8,38,29.56,1,78.2,51,
2024-05-10T13:25:00-07:00,2024-05-10 13:25:00,76.5,76.2,57,3.4,3.4,5.8,251,0,0,0,1.01,1.03,170.47,30.84,51,6,704.4,78.8,38,29.56,1,78.2,51,
2024-05-10T13:20:00-07:00,2024-05-10 13:20:00,75,74.7,56.7,0.2,1.1,4.5,279,0,0,0,1.01,1.03,170.47,30.84,53,7,732.2,78.4,38,29.57,1,77.7,50.7,
2024-05-10T13:15:00-07:00,2024-05-10 13:15:00,74.8,74.4,55.4,0.4,1.1,4.5,330,0,0,0,1.01,1.03,170.47,30.84,51,7,726.5,78.4,38,29.57,1,77.7,50.7,
