Date,6miOutdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,6miOutdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-09-24T15:55:00-07:00,72.9,72.6,56.8,0,0,8.1,318,0,0,0,0.27,2.14,56.85,30.71,57,3,373.5,84.2,38,29.44,1,83.2,55.8
2021-09-24T15:50:00-07:00,71.8,71.4,55.7,0.7,1.1,8.1,294,0,0,0,0.27,2.14,56.85,30.71,57,3,374.4,83.7,38,29.44,1,82.7,55.4
2021-09-24T15:45:00-07:00,71.8,71.4,55.7,0.4,1.1,8.1,26,0,0,0,0.27,2.14,56.85,30.73,57,3,374.7,83.7,38,29.45,1,82.7,55.4
2021-09-24T15:40:00-07:00,71.8,71.4,56.2,0.9,1.1,8.1,237,0,0,0,0.27,2.14,56.85,30.72,58,3,372.1,83.7,38,29.44,1,82.7,55.4
2021-09-24T15:35:00-07:00,72.7,72.3,56.6,0,0,8.1,321,0,0,0,0.27,2.14,56.85,30.72,57,3,356.5,83.3,38,29.45,1,82.3,55
2021-09-24T15:30:00-07:00,73,72.7,57.3,0.4,1.1,8.1,329,0,0,0,0.27,2.14,56.85,30.73,58,3,340.9,83.1,38,29.46,1,82.2,54.8
2021-09-24T15:25:00-07:00,72.9,72.5,56.3,0.7,1.1,8.1,61,0,0,0,0.27,2.14,56.85,30.73,56,3,325.3,83.1,38,29.45,1,82.2,54.8
2021-09-24T15:20:00-07:00,73.4,73.1,56.7,0.2,1.1,8.1,322,0,0,0,0.27,2.14,56.85,30.73,56,4,422.1,83.1,38,29.46,1,82.2,54.8
2021-09-24T15:15:00-07:00,72.1,71.7,56.5,1.1,1.1,8.1,221,0,0,0,0.27,2.14,56.85,30.74,58,4,449,83.1,38,29.46,1,82.2,54.8
2021-09-24T15:10:00-07:00,72.5,72.2,56.9,2.5,3.4,8.1,267,0,0,0,0.27,2.14,56.85,30.74,58,4,462.4,82.8,38,29.46,1,81.9,54.6
2021-09-24T15:05:00-07:00,72.3,72,56.7,1.6,2.2,8.1,329,0,0,0,0.27,2.14,56.85,30.74,58,4,479.7,82.8,38,29.47,1,81.9,54.6
2021-09-24T15:00:00-07:00,73,72.6,55.9,1.8,2.2,8.1,94,0,0,0,0.27,2.14,56.85,30.74,55,4,488.4,82.4,38,29.47,1,81.6,54.2
2021-09-24T14:55:00-07:00,71.4,70.9,55.4,0.2,1.1,8.1,111,0,0,0,0.27,2.14,56.85,30.74,57,4,498.9,82.4,38,29.47,1,81.6,54.2
2021-09-24T14:50:00-07:00,72.5,72.1,55.9,0.2,1.1,8.1,64,0,0,0,0.27,2.14,56.85,30.75,56,5,512.2,82,38,29.47,1,81.2,53.9
2021-09-24T14:45:00-07:00,73.4,73.1,56.7,2,2.2,8.1,226,0,0,0,0.27,2.14,56.85,30.75,56,5,527.9,81.9,38,29.47,1,81.2,53.8
2021-09-24T14:40:00-07:00,72,71.3,52.9,1.3,2.2,8.1,227,0,0,0,0.27,2.14,56.85,30.76,51,5,538.3,81.9,38,29.48,1,81.2,53.8
2021-09-24T14:35:00-07:00,73.6,73,53.8,1.3,2.2,8.1,226,0,0,0,0.27,2.14,56.85,30.76,50,5,552.2,81.9,39,29.48,1,81.3,54.5
2021-09-24T14:30:00-07:00,72.7,72.1,53.5,0.2,1.1,8.1,253,0,0,0,0.27,2.14,56.85,30.76,51,5,544.8,81.7,39,29.49,1,81.1,54.3
2021-09-24T14:25:00-07:00,73.6,73.2,55.4,2.2,2.2,8.1,265,0,0,0,0.27,2.14,56.85,30.76,53,5,553.1,81.7,39,29.49,1,81.1,54.3
2021-09-24T14:20:00-07:00,73.6,73.2,55.4,1.1,2.2,8.1,3,0,0,0,0.27,2.14,56.85,30.76,53,5,547.5,81.3,39,29.49,1,80.8,53.9
2021-09-24T14:15:00-07:00,72.3,71.8,55.2,0.7,1.1,8.1,270,0,0,0,0.27,2.14,56.85,30.77,55,5,550.9,81.1,39,29.49,1,80.6,53.8
2021-09-24T14:10:00-07:00,72.7,72.2,55.1,2,3.4,8.1,58,0,0,0,0.27,2.14,56.85,30.77,54,5,560.4,81,39,29.5,1,80.6,53.7
2021-09-24T14:05:00-07:00,72.3,72,56.7,0.9,1.1,8.1,11,0,0,0,0.27,2.14,56.85,30.77,58,5,561.3,81.1,39,29.49,1,80.6,53.8
2021-09-24T14:00:00-07:00,72.5,72.1,55.9,0.2,1.1,8.1,130,0,0,0,0.27,2.14,56.85,30.77,56,5,572.5,81.1,39,29.5,1,80.6,53.8
2021-09-24T13:55:00-07:00,72.7,72.3,55.6,0.9,2.2,8.1,13,0,0,0,0.27,2.14,56.85,30.78,55,5,554.8,80.8,39,29.5,1,80.4,53.5
2021-09-24T13:50:00-07:00,71.2,70.7,55.2,0.2,1.1,8.1,105,0,0,0,0.27,2.14,56.85,30.78,57,5,563,80.6,40,29.5,1,80.4,54
2021-09-24T13:45:00-07:00,72.1,71.6,55.5,1.8,2.2,8.1,294,0,0,0,0.27,2.14,56.85,30.79,56,5,517.5,80.6,40,29.51,1,80.4,54
2021-09-24T13:40:00-07:00,70.7,70.1,54.2,0.2,1.1,8.1,132,0,0,0,0.27,2.14,56.85,30.8,56,4,481,80.6,40,29.52,1,80.4,54
2021-09-24T13:35:00-07:00,70.9,70.4,54.9,1.1,1.1,8.1,79,0,0,0,0.27,2.14,56.85,30.8,57,5,585.1,80.6,40,29.52,1,80.4,54
2021-09-24T13:30:00-07:00,71.4,70.8,54.4,0,0,8.1,336,0,0,0,0.27,2.14,56.85,30.8,55,5,577.3,80.4,41,29.52,1,80.3,54.5
2021-09-24T13:25:00-07:00,70.5,70,55,1.8,2.2,8.1,269,0,0,0,0.27,2.14,56.85,30.79,58,5,584.3,80.2,40,29.52,1,80.1,53.7
2021-09-24T13:20:00-07:00,69.8,69.3,55.3,0.7,1.1,8.1,5,0,0,0,0.27,2.14,56.85,30.8,60,5,571.7,80.1,41,29.52,1,80.1,54.2
2021-09-24T13:15:00-07:00,69.8,69.3,55.7,1.6,2.2,8.1,33,0,0,0,0.27,2.14,56.85,30.8,61,5,566,79.9,41,29.52,1,79.5,54.1
2021-09-24T13:10:00-07:00,68.5,68,55,0.9,1.1,8.1,89,0,0,0,0.27,2.14,56.85,30.8,62,5,570,79.9,41,29.53,1,79.5,54.1
2021-09-24T13:05:00-07:00,68.5,67.9,54.5,2.5,3.4,8.1,104,0,0,0,0.27,2.14,56.85,30.8,61,5,561.8,79.7,41,29.53,1,79.3,53.9
2021-09-24T13:00:00-07:00,67.8,67.8,55.6,0,0,8.1,315,0,0,0,0.27,2.14,56.85,30.81,65,5,558.7,79.7,41,29.53,1,79.3,53.9
2021-09-24T12:55:00-07:00,67.5,67.5,55.3,2.5,3.4,8.1,278,0,0,0,0.27,2.14,56.85,30.81,65,5,569.6,79.7,42,29.54,1,79.3,54.6
2021-09-24T12:50:00-07:00,67.6,67.6,55.8,1.8,2.2,8.1,36,0,0,0,0.27,2.14,56.85,30.81,66,5,565.2,79.5,42,29.53,1,79.1,54.4
2021-09-24T12:45:00-07:00,67.6,67.6,55.4,2.5,3.4,8.1,227,0,0,0,0.27,2.14,56.85,30.81,65,5,558.7,79.3,42,29.53,1,78.9,54.2
2021-09-24T12:40:00-07:00,67.3,67.3,55.5,2,2.2,8.1,315,0,0,0,0.27,2.14,56.85,30.81,66,5,569.1,79.3,42,29.54,1,78.9,54.2
2021-09-24T12:35:00-07:00,66.7,66.7,54.1,0,0,8.1,135,0,0,0,0.27,2.14,56.85,30.81,64,5,571.3,79.3,42,29.53,1,78.9,54.2
2021-09-24T12:30:00-07:00,66.2,66.2,53.7,1.1,1.1,8.1,93,0,0,0,0.27,2.14,56.85,30.82,64,5,585.1,79.2,42,29.54,1,78.8,54.1
2021-09-24T12:25:00-07:00,67.1,67.1,54.1,1.3,2.2,8.1,238,0,0,0,0.27,2.14,56.85,30.82,63,5,573.9,79,43,29.55,1,78.6,54.6
2021-09-24T12:20:00-07:00,65.8,65.8,53.7,0.9,1.1,8.1,178,0,0,0,0.27,2.14,56.85,30.82,65,5,563.8,79.2,43,29.55,1,78.8,54.7
2021-09-24T12:15:00-07:00,65.1,65.1,53.5,0.4,1.1,8.1,241,0,0,0,0.27,2.14,56.85,30.82,66,5,591.6,78.8,43,29.55,1,78.4,54.4
2021-09-24T12:10:00-07:00,65.7,65.7,54.8,1.1,1.1,8.1,53,0,0,0,0.27,2.14,56.85,30.83,68,5,587.7,78.6,43,29.56,1,78.2,54.2
2021-09-24T12:05:00-07:00,65.1,65.1,54.3,0.7,1.1,8.1,240,0,0,0,0.27,2.14,56.85,30.82,68,5,581.7,78.6,44,29.55,1,78.2,54.8
2021-09-24T12:00:00-07:00,64.6,64.6,54.2,0.9,1.1,8.1,137,0,0,0,0.27,2.14,56.85,30.83,69,5,585.1,78.3,43,29.55,1,77.9,53.9
2021-09-24T11:55:00-07:00,64.8,64.8,55.2,2.7,3.4,8.1,239,0,0,0,0.27,2.14,56.85,30.83,71,5,581.2,78.3,43,29.55,1,77.9,53.9
2021-09-24T11:50:00-07:00,63.3,63.3,54.1,1.3,2.2,8.1,193,0,0,0,0.27,2.14,56.85,30.83,72,5,572.5,77.9,43,29.55,1,77.4,53.6
2021-09-24T11:45:00-07:00,63,63,53.8,1.3,2.2,8.1,62,0,0,0,0.27,2.14,56.85,30.84,72,4,417.3,78.1,43,29.56,1,77.6,53.8
2021-09-24T11:40:00-07:00,63.3,63.3,54.1,1.3,2.2,8.1,162,0,0,0,0.27,2.14,56.85,30.84,72,0,54.6,77.7,43,29.56,1,77.2,53.4
2021-09-24T11:35:00-07:00,63.7,63.7,54.1,2,3.4,8.1,227,0,0,0,0.27,2.14,56.85,30.84,71,0,95.8,77.7,44,29.56,1,77.2,54
2021-09-24T11:30:00-07:00,63.7,63.7,53.7,0.9,1.1,8.1,354,0,0,0,0.27,2.14,56.85,30.84,70,3,383.9,77.7,44,29.56,1,77.2,54
2021-09-24T11:25:00-07:00,62.4,62.4,52.5,2.5,4.5,8.1,159,0,0,0,0.27,2.14,56.85,30.84,70,5,572.5,77.5,44,29.57,1,77,53.8
2021-09-24T11:20:00-07:00,62.4,62.4,53.3,0.7,1.1,8.1,27,0,0,0,0.27,2.14,56.85,30.84,72,5,576.1,77.4,44,29.57,1,76.9,53.8
2021-09-24T11:15:00-07:00,61.7,61.7,53.3,1.8,2.2,8.1,89,0,0,0,0.27,2.14,56.85,30.84,74,5,571.7,77.4,44,29.57,1,76.9,53.8
2021-09-24T11:10:00-07:00,60.8,60.8,53.2,0.4,1.1,8.1,101,0,0,0,0.27,2.14,56.85,30.84,76,4,476.3,77,44,29.57,1,76.5,53.4
2021-09-24T11:05:00-07:00,59.9,59.9,53,2.5,3.4,8.1,62,0,0,0,0.27,2.14,56.85,30.84,78,2,297.5,77.2,44,29.57,1,76.7,53.6
2021-09-24T11:00:00-07:00,59.5,59.5,53,2,3.4,6.9,352,0,0,0,0.27,2.14,56.85,30.84,79,0,62.4,77.2,44,29.57,1,76.7,53.6
2021-09-24T10:55:00-07:00,59.2,59.2,53,0.7,1.1,6.9,72,0,0,0,0.27,2.14,56.85,30.84,80,0,52.5,77.2,44,29.57,1,76.7,53.6
2021-09-24T10:50:00-07:00,59.5,59.5,53.3,2,2.2,6.9,95,0,0,0,0.27,2.14,56.85,30.85,80,0,52.9,76.8,44,29.58,1,76.2,53.2
2021-09-24T10:45:00-07:00,59.2,59.2,53,1.1,2.2,6.9,18,0,0,0,0.27,2.14,56.85,30.85,80,0,67.2,76.8,44,29.57,1,76.2,53.2
2021-09-24T10:40:00-07:00,58.8,58.8,53,3.1,4.5,6.9,245,0,0,0,0.27,2.14,56.85,30.85,81,0,42,76.6,44,29.57,1,76,53
2021-09-24T10:35:00-07:00,58.3,58.3,52.8,0.4,1.1,6.9,321,0,0,0,0.27,2.14,56.85,30.85,82,0,40.2,76.8,44,29.57,1,76.2,53.2
2021-09-24T10:30:00-07:00,58.3,58.3,53.2,0.4,1.1,6.9,182,0,0,0,0.27,2.14,56.85,30.85,83,0,40.2,76.5,44,29.57,1,75.9,52.9
2021-09-24T10:25:00-07:00,57.9,57.9,52.8,1.1,1.1,6.9,86,0,0,0,0.27,2.14,56.85,30.86,83,0,39.4,76.6,44,29.58,1,76,53
2021-09-24T10:20:00-07:00,58.1,58.1,53.3,4.3,5.8,6.9,152,0,0,0,0.27,2.14,56.85,30.86,84,0,39.4,76.5,44,29.58,1,75.9,52.9
2021-09-24T10:15:00-07:00,57.7,57.7,53.2,1.1,1.1,6.9,197,0,0,0,0.27,2.14,56.85,30.86,85,0,51.5,76.5,44,29.58,1,75.9,52.9
2021-09-24T10:10:00-07:00,57.6,57.6,53.1,0.7,1.1,6.9,88,0,0,0,0.27,2.14,56.85,30.86,85,0,38.5,76.3,44,29.58,1,75.7,52.8
2021-09-24T10:05:00-07:00,57.2,57.2,52.7,1.6,2.2,5.8,98,0,0,0,0.27,2.14,56.85,30.86,85,0,38.2,76.5,44,29.59,1,75.9,52.9
2021-09-24T10:00:00-07:00,56.8,56.8,53,1.3,2.2,5.8,81,0,0,0,0.27,2.14,56.85,30.86,87,0,41.1,76.3,44,29.58,1,75.7,52.8
2021-09-24T09:55:00-07:00,56.8,56.8,53,1.8,2.2,5.8,95,0,0,0,0.27,2.14,56.85,30.86,87,0,39.9,76.5,44,29.59,1,75.9,52.9
2021-09-24T09:50:00-07:00,56.7,56.7,53.2,0.9,3.4,5.8,183,0,0,0,0.27,2.14,56.85,30.87,88,0,40.2,76.3,44,29.59,1,75.7,52.8
2021-09-24T09:45:00-07:00,56.3,56.3,53.4,1.1,1.1,5.8,56,0,0,0,0.27,2.14,56.85,30.87,90,0,53.7,76.3,44,29.59,1,75.7,52.8
2021-09-24T09:40:00-07:00,55.8,55.8,53.2,0.4,1.1,5.8,55,0,0,0,0.27,2.14,56.85,30.87,91,0,56.3,76.1,44,29.59,1,75.5,52.6
2021-09-24T09:35:00-07:00,55,55,53,1.3,2.2,5.8,93,0,0,0,0.27,2.14,56.85,30.87,93,0,64.1,75.9,44,29.59,1,75.3,52.4
2021-09-24T09:30:00-07:00,54.9,54.9,53.2,0,0,5.8,71,0,0,0,0.27,2.14,56.85,30.86,94,0,54.2,76.1,44,29.59,1,75.5,52.6
2021-09-24T09:25:00-07:00,54.5,54.5,53.1,0.7,1.1,5.8,97,0,0,0,0.27,2.14,56.85,30.87,95,0,52,75.9,44,29.59,1,75.3,52.4
2021-09-24T09:20:00-07:00,54.7,54.7,53.6,0.9,1.1,5.8,56,0,0,0,0.27,2.14,56.85,30.87,96,0,39,75.9,44,29.59,1,75.3,52.4
2021-09-24T09:15:00-07:00,54,54,53.4,0,0,5.8,35,0,0,0,0.27,2.14,56.85,30.87,98,0,80.3,75.9,44,29.59,1,75.3,52.4
2021-09-24T09:10:00-07:00,53.4,53.4,52.8,1.1,2.2,5.8,4,0,0,0,0.27,2.14,56.85,30.86,98,0,40.2,75.9,44,29.58,1,75.3,52.4
2021-09-24T09:05:00-07:00,53.2,53.2,52.6,0.9,1.1,5.8,28,0,0,0,0.27,2.14,56.85,30.87,98,0,36,75.9,44,29.59,1,75.3,52.4
2021-09-24T09:00:00-07:00,53.2,53.2,52.6,0,0,5.8,34,0,0,0,0.27,2.14,56.85,30.87,98,0,44.2,75.7,44,29.59,1,75,52.2
2021-09-24T08:55:00-07:00,53.2,53.2,52.6,0,0,5.8,37,0,0,0,0.27,2.14,56.85,30.87,98,0,44.6,75.7,43,29.59,1,75,51.6
2021-09-24T08:50:00-07:00,53.2,53.2,52.6,0,0,5.8,20,0,0,0,0.27,2.14,56.85,30.87,98,0,40.7,75.6,43,29.59,1,74.9,51.5
2021-09-24T08:45:00-07:00,53.6,53.6,53,1.1,1.1,5.8,106,0,0,0,0.27,2.14,56.85,30.86,98,0,67.7,75.7,43,29.59,1,75,51.6
2021-09-24T08:40:00-07:00,53.4,53.4,52.8,0,0,5.8,89,0,0,0,0.27,2.14,56.85,30.87,98,0,62.9,75.6,43,29.6,1,74.9,51.5
2021-09-24T08:36:00-07:00,53.2,53.2,52.6,0,0,5.8,16,0,0,0,0.27,2.14,56.85,30.87,98,0,63.7,75.4,43,29.6,1,74.7,51.3
2021-09-24T08:30:00-07:00,53.2,53.2,52.6,0.4,1.1,5.8,278,0,0,0,0.27,2.14,56.85,30.88,98,0,68.9,75.4,43,29.61,1,74.7,51.3
2021-09-24T08:25:00-07:00,53.1,53.1,52.5,0,0,5.8,324,0,0,0,0.27,2.14,56.85,30.87,98,0,61.5,75.4,43,29.6,1,74.7,51.3
2021-09-24T08:20:00-07:00,52.9,52.9,52.4,0.4,1.1,5.8,348,0,0,0,0.27,2.14,56.85,30.88,98,0,71.6,75.2,43,29.61,1,74.4,51.1
2021-09-24T08:16:00-07:00,52.7,52.7,52.2,0,0,5.8,21,0,0,0,0.27,2.14,56.85,30.88,98,0,38.2,75.2,43,29.6,1,74.4,51.1
2021-09-24T08:10:00-07:00,52.7,52.7,52.2,0.9,1.1,5.8,319,0,0,0,0.27,2.14,56.85,30.88,98,0,48.1,75,42,29.6,1,74.2,50.3
2021-09-24T08:05:00-07:00,52.5,52.5,52,0,0,5.8,27,0,0,0,0.27,2.14,56.85,30.88,98,0,39,75.2,42,29.61,1,74.4,50.5
2021-09-24T08:00:00-07:00,52.3,52.3,51.8,0.2,1.1,5.8,22,0,0,0,0.27,2.14,56.85,30.88,98,0,31.2,75.2,42,29.6,1,74.4,50.5
2021-09-24T07:56:00-07:00,52.2,52.2,51.7,0.7,2.2,5.8,203,0,0,0,0.27,2.14,56.85,30.87,98,0,36,75,42,29.6,1,74.2,50.3
2021-09-24T07:50:00-07:00,52.2,52.2,51.7,0,0,5.8,308,0,0,0,0.27,2.14,56.85,30.88,98,0,27.6,75.2,42,29.6,1,74.4,50.5
2021-09-24T07:45:00-07:00,52,52,51.5,0.4,1.1,5.8,13,0,0,0,0.27,2.14,56.85,30.88,98,0,29,75,42,29.6,1,74.2,50.3
2021-09-24T07:40:00-07:00,51.8,51.8,51.3,0.7,1.1,5.8,29,0,0,0,0.27,2.14,56.85,30.87,98,0,23.4,75,42,29.6,1,74.2,50.3
2021-09-24T07:36:00-07:00,51.8,51.8,51.3,0,0,5.8,31,0,0,0,0.27,2.14,56.85,30.87,98,0,17.3,75.2,42,29.6,1,74.4,50.5
2021-09-24T07:30:00-07:00,51.4,51.4,50.9,0.9,1.1,5.8,48,0,0,0,0.27,2.14,56.85,30.88,98,0,20.3,74.8,42,29.61,1,74,50.2
2021-09-24T07:25:00-07:00,51.3,51.3,50.8,0.4,1.1,5.8,23,0,0,0,0.27,2.14,56.85,30.88,98,0,11.6,75,42,29.61,1,74.2,50.3
2021-09-24T07:20:00-07:00,51.1,51.1,50.6,0.9,1.1,5.8,17,0,0,0,0.27,2.14,56.85,30.88,98,0,9.9,74.8,42,29.61,1,74,50.2
2021-09-24T07:16:00-07:00,50.9,50.9,50.4,1.3,2.2,5.8,93,0,0,0,0.27,2.14,56.85,30.88,98,0,8.6,74.8,42,29.61,1,74,50.2
2021-09-24T07:10:00-07:00,50.7,50.7,50.2,0,0,5.8,50,0,0,0,0.27,2.14,56.85,30.89,98,0,4.8,74.8,42,29.61,1,74,50.2
2021-09-24T07:05:00-07:00,50.7,50.7,50.2,0,0,5.8,50,0,0,0,0.27,2.14,56.85,30.88,98,0,2.9,74.8,42,29.61,1,74,50.2
2021-09-24T07:00:00-07:00,50.9,50.9,50.4,0,0,5.8,51,0,0,0,0.27,2.14,56.85,30.88,98,0,1.7,75,42,29.61,1,74.2,50.3
2021-09-24T06:56:00-07:00,51.1,51.1,50.6,0,0,5.8,51,0,0,0,0.27,2.14,56.85,30.88,98,0,0,74.8,42,29.61,1,74,50.2
2021-09-24T06:50:00-07:00,51.1,51.1,50.6,0,0,5.8,50,0,0,0,0.27,2.14,56.85,30.88,98,0,0,74.7,42,29.61,1,73.8,50.1
2021-09-24T06:45:00-07:00,51.3,51.3,50.8,0,0,5.8,51,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.7,42,29.61,1,73.8,50.1
2021-09-24T06:40:00-07:00,51.3,51.3,50.8,0,0,5.8,50,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.8,42,29.61,1,74,50.2
2021-09-24T06:36:00-07:00,51.4,51.4,50.9,0,0,5.8,51,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.8,42,29.61,1,74,50.2
2021-09-24T06:30:00-07:00,51.4,51.4,50.9,0,0,5.8,51,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.8,42,29.61,1,74,50.2
2021-09-24T06:25:00-07:00,51.4,51.4,50.9,0.9,1.1,5.8,50,0,0,0,0.27,2.14,56.85,30.89,98,0,0,75,42,29.61,1,74.2,50.3
2021-09-24T06:20:00-07:00,51.4,51.4,50.9,0.2,1.1,5.8,62,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.8,42,29.61,1,74,50.2
2021-09-24T06:16:00-07:00,51.6,51.6,51.1,0.4,1.1,5.8,55,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.8,42,29.61,1,74,50.2
2021-09-24T06:10:00-07:00,51.6,51.6,51.1,0.2,1.1,5.8,42,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.7,42,29.62,1,73.8,50.1
2021-09-24T06:05:00-07:00,51.6,51.6,51.1,0,0,5.8,51,0,0,0,0.27,2.14,56.85,30.9,98,0,0,74.7,42,29.62,1,73.8,50.1
2021-09-24T06:00:00-07:00,51.8,51.8,51.3,0,0,5.8,52,0,0,0,0.27,2.14,56.85,30.89,98,0,0,75,42,29.62,1,74.2,50.3
2021-09-24T05:56:00-07:00,51.8,51.8,51.3,0,0,5.8,51,0,0,0,0.27,2.14,56.85,30.89,98,0,0,75,42,29.62,1,74.2,50.3
2021-09-24T05:50:00-07:00,52,52,51.5,0.2,1.1,5.8,64,0,0,0,0.27,2.14,56.85,30.9,98,0,0,74.8,42,29.62,1,74,50.2
2021-09-24T05:45:00-07:00,52.2,52.2,51.7,0.7,1.1,5.8,43,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.8,42,29.62,1,74,50.2
2021-09-24T05:40:00-07:00,52.2,52.2,51.7,0.2,1.1,5.8,108,0,0,0,0.27,2.14,56.85,30.89,98,0,0,74.8,42,29.62,1,74,50.2
2021-09-24T05:36:00-07:00,52.3,52.3,51.8,1.3,2.2,5.8,7,0,0,0,0.27,2.14,56.85,30.9,98,0,0,74.8,42,29.63,1,74,50.2
2021-09-24T05:30:00-07:00,52,52,51.5,1.3,2.2,5.8,317,0,0,0,0.27,2.14,56.85,30.91,98,0,0,74.8,42,29.63,1,74,50.2
2021-09-24T05:25:00-07:00,52,52,51.5,0,0,5.8,66,0,0,0,0.27,2.14,56.85,30.91,98,0,0,74.7,42,29.63,1,73.8,50.1
2021-09-24T05:20:00-07:00,52.2,52.2,51.7,0.9,1.1,5.8,162,0,0,0,0.27,2.14,56.85,30.9,98,0,0,74.8,42,29.63,1,74,50.2
2021-09-24T05:16:00-07:00,52.2,52.2,51.7,0.2,1.1,5.8,24,0,0,0,0.27,2.14,56.85,30.9,98,0,0,74.8,42,29.63,1,74,50.2
2021-09-24T05:10:00-07:00,52.2,52.2,51.7,0.7,1.1,5.8,35,0,0,0,0.27,2.14,56.85,30.9,98,0,0,74.8,42,29.63,1,74,50.2
2021-09-24T05:05:00-07:00,52,52,51.5,0.4,1.1,5.8,28,0,0,0,0.27,2.14,56.85,30.91,98,0,0,74.8,42,29.63,1,74,50.2
2021-09-24T05:00:00-07:00,51.8,51.8,51.3,2,3.4,5.8,139,0,0,0,0.27,2.14,56.85,30.91,98,0,0,74.8,42,29.63,1,74,50.2
2021-09-24T04:55:00-07:00,51.8,51.8,51.3,0,0,5.8,69,0,0,0,0.27,2.14,56.85,30.91,98,0,0,75,42,29.63,1,74.2,50.3
2021-09-24T04:50:00-07:00,52.2,52.2,51.4,0,0,5.8,68,0,0,0,0.27,2.14,56.85,30.91,97,0,0,74.8,42,29.64,1,74,50.2
2021-09-24T04:45:00-07:00,52.3,52.3,51.5,0,0,5.8,61,0,0,0,0.27,2.14,56.85,30.92,97,0,0,75.2,42,29.64,1,74.4,50.5
2021-09-24T04:40:00-07:00,52.3,52.3,51.8,0.2,1.1,5.8,49,0,0,0,0.27,2.14,56.85,30.91,98,0,0,75,42,29.64,1,74.2,50.3
2021-09-24T04:36:00-07:00,52.3,52.3,51.5,0.2,1.1,5.8,354,0,0,0,0.27,2.14,56.85,30.92,97,0,0,75,42,29.64,1,74.2,50.3
2021-09-24T04:30:00-07:00,52.5,52.5,51.7,0.9,1.1,5.8,349,0,0,0,0.27,2.14,56.85,30.93,97,0,0,75.2,42,29.65,1,74.4,50.5
2021-09-24T04:25:00-07:00,52.5,52.5,52,1.8,2.2,5.8,196,0,0,0,0.27,2.14,56.85,30.92,98,0,0,75,42,29.64,1,74.2,50.3
2021-09-24T04:20:00-07:00,52.2,52.2,51.7,1.8,3.4,5.8,274,0,0,0,0.27,2.14,56.85,30.93,98,0,0,75.2,42,29.65,1,74.4,50.5
2021-09-24T04:15:00-07:00,51.8,51.8,51,0,0,5.8,46,0,0,0,0.27,2.14,56.85,30.92,97,0,0,75,42,29.65,1,74.2,50.3
2021-09-24T04:10:00-07:00,52,52,51.2,0,0,5.8,46,0,0,0,0.27,2.14,56.85,30.92,97,0,0,75.2,42,29.65,1,74.4,50.5
2021-09-24T04:05:00-07:00,52.2,52.2,51.4,0,0,5.8,46,0,0,0,0.27,2.14,56.85,30.93,97,0,0,74.8,42,29.65,1,74,50.2
2021-09-24T04:00:00-07:00,52,52,51.2,0.7,1.1,5.8,21,0,0,0,0.27,2.14,56.85,30.92,97,0,0,75.2,42,29.65,1,74.4,50.5
2021-09-24T03:55:00-07:00,51.8,51.8,51,0,0,5.8,7,0,0,0,0.27,2.14,56.85,30.93,97,0,0,75.2,42,29.65,1,74.4,50.5
2021-09-24T03:50:00-07:00,51.8,51.8,51,0,0,5.8,349,0,0,0,0.27,2.14,56.85,30.93,97,0,0,75.2,42,29.65,1,74.4,50.5
2021-09-24T03:45:00-07:00,51.8,51.8,51,0,0,5.8,349,0,0,0,0.27,2.14,56.85,30.93,97,0,0,75.4,42,29.66,1,74.6,50.7
2021-09-24T03:40:00-07:00,52,52,51.2,0,0,5.8,53,0,0,0,0.27,2.14,56.85,30.94,97,0,0,75.2,42,29.66,1,74.4,50.5
2021-09-24T03:35:00-07:00,51.8,51.8,51,0,0,5.8,44,0,0,0,0.27,2.14,56.85,30.93,97,0,0,75.4,42,29.65,1,74.6,50.7
2021-09-24T03:30:00-07:00,51.8,51.8,51,0,0,5.8,44,0,0,0,0.27,2.14,56.85,30.93,97,0,0,75.2,42,29.66,1,74.4,50.5
2021-09-24T03:25:00-07:00,51.6,51.6,50.8,0,0,5.8,44,0,0,0,0.27,2.14,56.85,30.94,97,0,0,75.4,42,29.66,1,74.6,50.7
2021-09-24T03:20:00-07:00,51.4,51.4,50.6,0,0,5.8,44,0,0,0,0.27,2.14,56.85,30.93,97,0,0,75.6,42,29.66,1,74.8,50.9
2021-09-24T03:15:00-07:00,51.1,51.1,50.3,0,0,5.8,108,0,0,0,0.27,2.14,56.85,30.94,97,0,0,75.6,42,29.67,1,74.8,50.9
2021-09-24T03:10:00-07:00,51.3,51.3,50.2,0,0,5.8,108,0,0,0,0.27,2.14,56.85,30.94,96,0,0,75.6,42,29.66,1,74.8,50.9
