 08/12/2022 23:05:00  2292 77.40
 08/12/2022 23:10:00  2293 77.50
 08/12/2022 23:15:00  2294 77.50
 08/12/2022 23:20:00  2295 77.40
 08/12/2022 23:25:00  2296 77.50
 08/12/2022 23:30:00  2297 77.40
 08/12/2022 23:35:00  2298 77.40
 08/12/2022 23:40:00  2299 77.50
 08/12/2022 23:45:00  2300 77.50
 08/12/2022 23:50:00  2301 77.40
 08/12/2022 23:55:00  2302 77.70
 09/12/2022 00:00:00  2303 77.40
 09/12/2022 00:05:00  2304 77.50
 09/12/2022 00:10:00  2305 77.50
 09/12/2022 00:15:00  2306 77.50
 09/12/2022 00:20:00  2307 77.50
 09/12/2022 00:25:00  2308 77.50
 09/12/2022 00:30:00  2309 77.70
 09/12/2022 00:35:00  2310 77.70
 09/12/2022 00:40:00  2311 77.70
 09/12/2022 00:45:00  2312 77.70
 09/12/2022 00:50:00  2313 77.70
 09/12/2022 00:55:00  2314 77.50
 09/12/2022 01:00:00  2315 77.40
 09/12/2022 01:05:00  2316 77.40
 09/12/2022 01:10:00  2317 77.40
 09/12/2022 01:15:00  2318 77.20
 09/12/2022 01:20:00  2319 77.20
 09/12/2022 01:25:00  2320 77.00
 09/12/2022 01:30:00  2321 77.00
 09/12/2022 01:35:00  2322 76.80
 09/12/2022 01:40:00  2323 76.80
 09/12/2022 01:45:00  2324 77.00
 09/12/2022 01:50:00  2325 76.80
 09/12/2022 01:55:00  2326 76.80
 09/12/2022 02:00:00  2327 76.60
 09/12/2022 02:05:00  2328 76.60
 09/12/2022 02:10:00  2329 76.50
 09/12/2022 02:15:00  2330 76.50
 09/12/2022 02:20:00  2331 76.50
 09/12/2022 02:25:00  2332 76.30
 09/12/2022 02:30:00  2333 76.10
 09/12/2022 02:35:00  2334 76.10
 09/12/2022 02:40:00  2335 75.90
 09/12/2022 02:45:00  2336 76.10
 09/12/2022 02:50:00  2337 75.90
 09/12/2022 02:55:00  2338 75.90
 09/12/2022 03:00:00  2339 75.90
 09/12/2022 03:05:00  2340 75.70
 09/12/2022 03:10:00  2341 75.70
 09/12/2022 03:15:00  2342 75.70
 09/12/2022 03:20:00  2343 75.70
 09/12/2022 03:25:00  2344 75.70
 09/12/2022 03:30:00  2345 75.60
 09/12/2022 03:35:00  2346 75.60
 09/12/2022 03:40:00  2347 75.60
 09/12/2022 03:45:00  2348 75.40
 09/12/2022 03:50:00  2349 75.40
 09/12/2022 03:55:00  2350 75.20
 09/12/2022 04:00:00  2351 75.00
 09/12/2022 04:05:00  2352 75.00
 09/12/2022 04:10:00  2353 74.80
 09/12/2022 04:15:00  2354 75.00
 09/12/2022 04:20:00  2355 74.80
 09/12/2022 04:25:00  2356 75.00
 09/12/2022 04:30:00  2357 74.80
 09/12/2022 04:35:00  2358 74.50
 09/12/2022 04:40:00  2359 74.80
 09/12/2022 04:45:00  2360 74.70
 09/12/2022 04:50:00  2361 74.70
 09/12/2022 04:55:00  2362 74.70
 09/12/2022 05:00:00  2363 74.70
 09/12/2022 05:05:00  2364 74.50
 09/12/2022 05:10:00  2365 74.50
 09/12/2022 05:15:00  2366 74.50
 09/12/2022 05:20:00  2367 74.50
 09/12/2022 05:25:00  2368 74.30
 09/12/2022 05:30:00  2369 74.30
 09/12/2022 05:35:00  2370 74.10
 09/12/2022 05:40:00  2371 74.10
 09/12/2022 05:45:00  2372 74.30
 09/12/2022 05:50:00  2373 74.30
 09/12/2022 05:55:00  2374 74.30
 09/12/2022 06:00:00  2375 74.10
 09/12/2022 06:05:00  2376 74.10
 09/12/2022 06:10:00  2377 74.10
 09/12/2022 06:15:00  2378 73.90
 09/12/2022 06:20:00  2379 74.10
 09/12/2022 06:25:00  2380 74.10
 09/12/2022 06:30:00  2381 74.10
 09/12/2022 06:35:00  2382 74.10
 09/12/2022 06:40:00  2383 74.10
 09/12/2022 06:45:00  2384 73.90
 09/12/2022 06:50:00  2385 74.10
 09/12/2022 06:55:00  2386 73.90
 09/12/2022 07:00:00  2387 73.90
 09/12/2022 07:05:00  2388 73.90
 09/12/2022 07:10:00  2389 73.90
 09/12/2022 07:15:00  2390 73.80
 09/12/2022 07:20:00  2391 74.30
 09/12/2022 07:25:00  2392 73.90
 09/12/2022 07:30:00  2393 73.90
 09/12/2022 07:35:00  2394 73.80
 09/12/2022 07:40:00  2395 73.90
 09/12/2022 07:45:00  2396 73.90
 09/12/2022 07:50:00  2397 73.90
 09/12/2022 07:55:00  2398 73.90
 09/12/2022 08:00:00  2399 73.90
 09/12/2022 08:05:00  2400 74.10
 09/12/2022 08:10:00  2401 74.10
 09/12/2022 08:15:00  2402 73.90
 09/12/2022 08:20:00  2403 73.80
 09/12/2022 08:25:00  2404 73.80
 09/12/2022 08:30:00  2405 73.80
 09/12/2022 08:35:00  2406 73.60
 09/12/2022 08:40:00  2407 73.80
 09/12/2022 08:45:00  2408 73.80
 09/12/2022 08:50:00  2409 73.90
 09/12/2022 08:55:00  2410 74.10
 09/12/2022 09:00:00  2411 73.80
 09/12/2022 09:05:00  2412 73.90
 09/12/2022 09:10:00  2413 74.10
 09/12/2022 09:15:00  2414 74.10
 09/12/2022 09:20:00  2415 74.30
 09/12/2022 09:25:00  2416 74.30
 09/12/2022 09:30:00  2417 74.50
 09/12/2022 09:35:00  2418 74.50
 09/12/2022 09:40:00  2419 74.50
 09/12/2022 09:45:00  2420 74.50
 09/12/2022 09:50:00  2421 74.50
 09/12/2022 09:55:00  2422 74.50
 09/12/2022 10:00:00  2423 74.50
 09/12/2022 10:05:00  2424 74.50
 09/12/2022 10:10:00  2425 74.50
 09/12/2022 10:15:00  2426 74.50
 09/12/2022 10:20:00  2427 74.50
 09/12/2022 10:25:00  2428 74.70
 09/12/2022 10:30:00  2429 74.80
 09/12/2022 10:35:00  2430 75.00
 09/12/2022 10:40:00  2431 74.80
 09/12/2022 10:45:00  2432 75.00
 09/12/2022 10:50:00  2433 75.00
 09/12/2022 10:55:00  2434 75.00
 09/12/2022 11:00:00  2435 75.40
 09/12/2022 11:05:00  2436 75.40
 09/12/2022 11:10:00  2437 75.60
 09/12/2022 11:15:00  2438 75.60
 09/12/2022 11:20:00  2439 75.60
 09/12/2022 11:25:00  2440 75.60
 09/12/2022 11:30:00  2441 75.40
 09/12/2022 11:35:00  2442 75.60
 09/12/2022 11:40:00  2443 75.40
 09/12/2022 11:45:00  2444 75.40
 09/12/2022 11:50:00  2445 75.40
 09/12/2022 11:55:00  2446 75.40
 09/12/2022 12:00:00  2447 75.20
 09/12/2022 12:05:00  2448 75.20
 09/12/2022 12:10:00  2449 75.20
 09/12/2022 12:15:00  2450 75.20
 09/12/2022 12:20:00  2451 75.40
 09/12/2022 12:25:00  2452 75.40
 09/12/2022 12:30:00  2453 75.60
 09/12/2022 12:35:00  2454 75.60
 09/12/2022 12:40:00  2455 75.70
 09/12/2022 12:45:00  2456 75.60
 09/12/2022 12:50:00  2457 75.70
 09/12/2022 12:55:00  2458 75.70
 09/12/2022 13:00:00  2459 75.60
 09/12/2022 13:05:00  2460 75.60
 09/12/2022 13:10:00  2461 75.70
 09/12/2022 13:15:00  2462 75.60
 09/12/2022 13:20:00  2463 75.60
 09/12/2022 13:25:00  2464 75.60
 09/12/2022 13:30:00  2465 75.60
 09/12/2022 13:35:00  2466 75.40
 09/12/2022 13:40:00  2467 75.40
 09/12/2022 13:45:00  2468 75.40
 09/12/2022 13:50:00  2469 75.40
 09/12/2022 13:55:00  2470 75.60
 09/12/2022 14:00:00  2471 75.60
 09/12/2022 14:05:00  2472 75.60
 09/12/2022 14:10:00  2473 75.60
 09/12/2022 14:15:00  2474 75.90
 09/12/2022 14:20:00  2475 75.60
 09/12/2022 14:25:00  2476 75.70
 09/12/2022 14:30:00  2477 75.70
 09/12/2022 14:35:00  2478 75.90
 09/12/2022 14:40:00  2479 75.70
 09/12/2022 14:45:00  2480 75.70
 09/12/2022 14:50:00  2481 75.60
 09/12/2022 14:55:00  2482 75.60
 09/12/2022 15:00:00  2483 75.60
 09/12/2022 15:05:00  2484 75.60
 09/12/2022 15:10:00  2485 75.60
 09/12/2022 15:15:00  2486 75.70
 09/12/2022 15:20:00  2487 75.40
 09/12/2022 15:25:00  2488 75.40
 09/12/2022 15:30:00  2489 75.60
 09/12/2022 15:35:00  2490 75.60
 09/12/2022 15:40:00  2491 75.60
 09/12/2022 15:45:00  2492 75.60
 09/12/2022 15:50:00  2493 75.60
 09/12/2022 15:55:00  2494 75.60
 09/12/2022 16:00:00  2495 75.60
 09/12/2022 16:05:00  2496 75.40
 09/12/2022 16:10:00  2497 75.40
 09/12/2022 16:15:00  2498 75.40
 09/12/2022 16:20:00  2499 75.20
 09/12/2022 16:25:00  2500 75.20
 09/12/2022 16:30:00  2501 75.20
 09/12/2022 16:35:00  2502 75.00
 09/12/2022 16:40:00  2503 75.40
 09/12/2022 16:45:00  2504 75.20
 09/12/2022 16:50:00  2505 75.20
 09/12/2022 16:55:00  2506 75.20
 09/12/2022 17:00:00  2507 75.20
 09/12/2022 17:05:00  2508 75.00
 09/12/2022 17:10:00  2509 75.20
 09/12/2022 17:15:00  2510 75.20
 09/12/2022 17:20:00  2511 75.20
 09/12/2022 17:25:00  2512 75.20
 09/12/2022 17:30:00  2513 75.20
 09/12/2022 17:35:00  2514 75.20
 09/12/2022 17:40:00  2515 75.20
 09/12/2022 17:45:00  2516 75.20
 09/12/2022 17:50:00  2517 75.20
 09/12/2022 17:55:00  2518 75.00
 09/12/2022 18:00:00  2519 74.80
 09/12/2022 18:05:00  2520 74.80
 09/12/2022 18:10:00  2521 75.00
 09/12/2022 18:15:00  2522 74.80
 09/12/2022 18:20:00  2523 74.80
 09/12/2022 18:25:00  2524 74.80
 09/12/2022 18:30:00  2525 74.70
 09/12/2022 18:35:00  2526 74.80
 09/12/2022 18:40:00  2527 74.70
 09/12/2022 18:45:00  2528 74.70
 09/12/2022 18:50:00  2529 75.00
 09/12/2022 18:55:00  2530 75.00
 09/12/2022 19:00:00  2531 74.80
 09/12/2022 19:05:00  2532 74.70
 09/12/2022 19:10:00  2533 74.80
 09/12/2022 19:15:00  2534 74.70
 09/12/2022 19:20:00  2535 74.50
 09/12/2022 19:25:00  2536 74.30
 09/12/2022 19:30:00  2537 74.30
 09/12/2022 19:35:00  2538 74.30
 09/12/2022 19:40:00  2539 74.10
 09/12/2022 19:45:00  2540 74.10
 09/12/2022 19:50:00  2541 74.30
 09/12/2022 19:55:00  2542 74.30
 09/12/2022 20:00:00  2543 74.30
 09/12/2022 20:05:00  2544 74.50
 09/12/2022 20:10:00  2545 74.70
 09/12/2022 20:15:00  2546 74.70
 09/12/2022 20:20:00  2547 75.00
 09/12/2022 20:25:00  2548 75.20
 09/12/2022 20:30:00  2549 75.60
 09/12/2022 20:35:00  2550 75.60
 09/12/2022 20:40:00  2551 75.70
 09/12/2022 20:45:00  2552 75.90
 09/12/2022 20:50:00  2553 75.90
 09/12/2022 20:55:00  2554 75.90
 09/12/2022 21:00:00  2555 75.90
 09/12/2022 21:05:00  2556 75.90
 09/12/2022 21:10:00  2557 76.10
 09/12/2022 21:15:00  2558 76.30
 09/12/2022 21:20:00  2559 76.10
 09/12/2022 21:25:00  2560 76.10
 09/12/2022 21:30:00  2561 76.10
 09/12/2022 21:35:00  2562 76.10
 09/12/2022 21:40:00  2563 76.10
 09/12/2022 21:45:00  2564 76.10
 09/12/2022 21:50:00  2565 76.50
 09/12/2022 21:55:00  2566 76.30
 09/12/2022 22:00:00  2567 76.30
 09/12/2022 22:05:00  2568 76.30
 09/12/2022 22:10:00  2569 76.60
 09/12/2022 22:15:00  2570 76.60
 09/12/2022 22:20:00  2571 76.50
 09/12/2022 22:25:00  2572 76.60
 09/12/2022 22:30:00  2573 76.50
 09/12/2022 22:35:00  2574 76.30
 09/12/2022 22:40:00  2575 76.60
 09/12/2022 22:45:00  2576 76.60
 09/12/2022 22:50:00  2577 76.80
 09/12/2022 22:55:00  2578 76.80
 09/12/2022 23:00:00  2579 76.80
 09/12/2022 23:05:00  2580 77.00
 09/12/2022 23:10:00  2581 77.00
 09/12/2022 23:15:00  2582 77.00
 09/12/2022 23:20:00  2583 77.20
 09/12/2022 23:25:00  2584 77.40
 09/12/2022 23:30:00  2585 77.40
 09/12/2022 23:35:00  2586 77.40
 09/12/2022 23:40:00  2587 77.70
 09/12/2022 23:45:00  2588 77.70
 09/12/2022 23:50:00  2589 77.70
 09/12/2022 23:55:00  2590 77.50
 10/12/2022 00:00:00  2591 77.50
 10/12/2022 00:05:00  2592 77.50
 10/12/2022 00:10:00  2593 77.40
 10/12/2022 00:15:00  2594 77.50
 10/12/2022 00:20:00  2595 77.50
 10/12/2022 00:25:00  2596 77.50
 10/12/2022 00:30:00  2597 77.40
 10/12/2022 00:35:00  2598 77.40
 10/12/2022 00:40:00  2599 77.40
 10/12/2022 00:45:00  2600 77.40
 10/12/2022 00:50:00  2601 77.40
 10/12/2022 00:55:00  2602 77.20
 10/12/2022 01:00:00  2603 77.20
 10/12/2022 01:05:00  2604 77.40
 10/12/2022 01:10:00  2605 77.40
 10/12/2022 01:15:00  2606 77.20
 10/12/2022 01:20:00  2607 77.20
 10/12/2022 01:25:00  2608 77.20
 10/12/2022 01:30:00  2609 77.00
 10/12/2022 01:35:00  2610 77.00
 10/12/2022 01:40:00  2611 76.80
 10/12/2022 01:45:00  2612 76.60
 10/12/2022 01:50:00  2613 76.60
 10/12/2022 01:55:00  2614 76.60
 10/12/2022 02:00:00  2615 76.60
 10/12/2022 02:05:00  2616 76.60
 10/12/2022 02:10:00  2617 76.50
 10/12/2022 02:15:00  2618 76.60
 10/12/2022 02:20:00  2619 76.30
 10/12/2022 02:25:00  2620 76.30
 10/12/2022 02:30:00  2621 76.30
 10/12/2022 02:35:00  2622 76.30
 10/12/2022 02:40:00  2623 76.30
 10/12/2022 02:45:00  2624 76.30
 10/12/2022 02:50:00  2625 76.30
 10/12/2022 02:55:00  2626 76.10
 10/12/2022 03:00:00  2627 75.90
 10/12/2022 03:05:00  2628 75.70
 10/12/2022 03:10:00  2629 75.90
 10/12/2022 03:15:00  2630 75.70
 10/12/2022 03:20:00  2631 75.70
 10/12/2022 03:25:00  2632 75.70
 10/12/2022 03:30:00  2633 75.60
 10/12/2022 03:35:00  2634 75.60
 10/12/2022 03:40:00  2635 75.60
 10/12/2022 03:45:00  2636 75.60
 10/12/2022 03:50:00  2637 75.60
 10/12/2022 03:55:00  2638 75.60
 10/12/2022 04:00:00  2639 75.60
 10/12/2022 04:05:00  2640 75.60
 10/12/2022 04:10:00  2641 75.60
 10/12/2022 04:15:00  2642 75.40
 10/12/2022 04:20:00  2643 75.40
 10/12/2022 04:25:00  2644 75.40
 10/12/2022 04:30:00  2645 75.40
 10/12/2022 04:35:00  2646 75.40
 10/12/2022 04:40:00  2647 75.20
 10/12/2022 04:45:00  2648 75.00
 10/12/2022 04:50:00  2649 75.20
 10/12/2022 04:55:00  2650 74.80
 10/12/2022 05:00:00  2651 75.00
 10/12/2022 05:05:00  2652 74.80
 10/12/2022 05:10:00  2653 74.80
 10/12/2022 05:15:00  2654 74.80
 10/12/2022 05:20:00  2655 74.80
 10/12/2022 05:25:00  2656 74.80
 10/12/2022 05:30:00  2657 75.00
 10/12/2022 05:35:00  2658 74.80
 10/12/2022 05:40:00  2659 74.80
 10/12/2022 05:45:00  2660 74.80
 10/12/2022 05:50:00  2661 74.80
 10/12/2022 05:55:00  2662 74.80
 10/12/2022 06:00:00  2663 74.80
 10/12/2022 06:05:00  2664 74.70
 10/12/2022 06:10:00  2665 74.50
 10/12/2022 06:15:00  2666 74.50
 10/12/2022 06:20:00  2667 74.70
 10/12/2022 06:25:00  2668 74.70
 10/12/2022 06:30:00  2669 74.70
 10/12/2022 06:35:00  2670 74.50
 10/12/2022 06:40:00  2671 74.70
 10/12/2022 06:45:00  2672 74.50
 10/12/2022 06:50:00  2673 74.50
 10/12/2022 06:55:00  2674 74.50
 10/12/2022 07:00:00  2675 74.50
 10/12/2022 07:05:00  2676 74.50
 10/12/2022 07:10:00  2677 74.70
 10/12/2022 07:15:00  2678 74.70
 10/12/2022 07:20:00  2679 74.70
 10/12/2022 07:25:00  2680 74.80
 10/12/2022 07:30:00  2681 74.70
 10/12/2022 07:35:00  2682 74.50
 10/12/2022 07:40:00  2683 74.30
 10/12/2022 07:45:00  2684 74.50
 10/12/2022 07:50:00  2685 74.50
 10/12/2022 07:55:00  2686 74.50
 10/12/2022 08:00:00  2687 74.50
 10/12/2022 08:05:00  2688 74.50
 10/12/2022 08:10:00  2689 74.50
 10/12/2022 08:15:00  2690 74.30
 10/12/2022 08:20:00  2691 74.50
 10/12/2022 08:25:00  2692 74.70
 10/12/2022 08:30:00  2693 74.50
 10/12/2022 08:35:00  2694 74.30
 10/12/2022 08:40:00  2695 74.50
 10/12/2022 08:45:00  2696 74.50
 10/12/2022 08:50:00  2697 74.50
 10/12/2022 08:55:00  2698 74.80
 10/12/2022 09:00:00  2699 74.70
 10/12/2022 09:05:00  2700 74.80
 10/12/2022 09:10:00  2701 74.70
 10/12/2022 09:15:00  2702 74.80
 10/12/2022 09:20:00  2703 74.70
 10/12/2022 09:25:00  2704 74.80
 10/12/2022 09:30:00  2705 74.50
 10/12/2022 09:35:00  2706 74.70
 10/12/2022 09:40:00  2707 74.70
 10/12/2022 09:45:00  2708 74.80
 10/12/2022 09:50:00  2709 74.80
 10/12/2022 09:55:00  2710 75.00
 10/12/2022 10:00:00  2711 75.20
 10/12/2022 10:05:00  2712 75.00
 10/12/2022 10:10:00  2713 75.20
 10/12/2022 10:15:00  2714 75.20
 10/12/2022 10:20:00  2715 75.20
 10/12/2022 10:25:00  2716 75.20
 10/12/2022 10:30:00  2717 75.60
 10/12/2022 10:35:00  2718 75.60
 10/12/2022 10:40:00  2719 75.40
 10/12/2022 10:45:00  2720 75.40
 10/12/2022 10:50:00  2721 75.60
 10/12/2022 10:55:00  2722 75.40
 10/12/2022 11:00:00  2723 75.40
 10/12/2022 11:05:00  2724 75.40
 10/12/2022 11:10:00  2725 75.40
 10/12/2022 11:15:00  2726 75.60
 10/12/2022 11:20:00  2727 75.40
 10/12/2022 11:25:00  2728 75.40
 10/12/2022 11:30:00  2729 75.60
 10/12/2022 11:35:00  2730 75.40
 10/12/2022 11:40:00  2731 75.40
 10/12/2022 11:45:00  2732 75.70
 10/12/2022 11:50:00  2733 75.40
 10/12/2022 11:55:00  2734 75.60
 10/12/2022 12:00:00  2735 75.70
 10/12/2022 12:05:00  2736 75.60
 10/12/2022 12:10:00  2737 75.70
 10/12/2022 12:15:00  2738 75.70
 10/12/2022 12:20:00  2739 75.70
 10/12/2022 12:25:00  2740 75.90
 10/12/2022 12:30:00  2741 75.70
 10/12/2022 12:35:00  2742 75.60
 10/12/2022 12:40:00  2743 75.70
 10/12/2022 12:45:00  2744 75.90
 10/12/2022 12:50:00  2745 76.10
 10/12/2022 12:55:00  2746 75.90
 10/12/2022 13:00:00  2747 75.90
 10/12/2022 13:05:00  2748 75.90
 10/12/2022 13:10:00  2749 76.10
 10/12/2022 13:15:00  2750 75.90
 10/12/2022 13:20:00  2751 76.10
 10/12/2022 13:25:00  2752 76.30
 10/12/2022 13:30:00  2753 76.30
 10/12/2022 13:35:00  2754 76.50
 10/12/2022 13:40:00  2755 76.50
 10/12/2022 13:45:00  2756 76.50
 10/12/2022 13:50:00  2757 76.30
 10/12/2022 13:55:00  2758 76.10
 10/12/2022 14:00:00  2759 76.30
 10/12/2022 14:05:00  2760 76.30
 10/12/2022 14:10:00  2761 76.30
 10/12/2022 14:15:00  2762 76.10
 10/12/2022 14:20:00  2763 76.30
 10/12/2022 14:25:00  2764 76.30
 10/12/2022 14:30:00  2765 76.10
 10/12/2022 14:35:00  2766 76.10
 10/12/2022 14:40:00  2767 76.30
 10/12/2022 14:45:00  2768 76.10
 10/12/2022 14:50:00  2769 76.10
 10/12/2022 14:55:00  2770 76.10
 10/12/2022 15:00:00  2771 76.10
 10/12/2022 15:05:00  2772 76.30
 10/12/2022 15:10:00  2773 76.50
 10/12/2022 15:15:00  2774 76.30
 10/12/2022 15:20:00  2775 76.50
 10/12/2022 15:25:00  2776 76.10
 10/12/2022 15:30:00  2777 76.10
 10/12/2022 15:35:00  2778 76.10
 10/12/2022 15:40:00  2779 76.10
 10/12/2022 15:45:00  2780 75.70
 10/12/2022 15:50:00  2781 75.90
 10/12/2022 15:55:00  2782 75.90
 10/12/2022 16:00:00  2783 75.90
 10/12/2022 16:05:00  2784 75.90
 10/12/2022 16:10:00  2785 75.70
 10/12/2022 16:15:00  2786 75.70
 10/12/2022 16:20:00  2787 75.90
 10/12/2022 16:25:00  2788 75.70
 10/12/2022 16:30:00  2789 75.90
 10/12/2022 16:35:00  2790 75.90
 10/12/2022 16:40:00  2791 76.10
 10/12/2022 16:45:00  2792 76.10
 10/12/2022 16:50:00  2793 76.10
 10/12/2022 16:55:00  2794 76.10
 10/12/2022 17:00:00  2795 76.10
 10/12/2022 17:05:00  2796 75.90
 10/12/2022 17:10:00  2797 75.90
 10/12/2022 17:15:00  2798 75.90
 10/12/2022 17:20:00  2799 75.90
 10/12/2022 17:25:00  2800 75.90
 10/12/2022 17:30:00  2801 75.90
 10/12/2022 17:35:00  2802 75.90
 10/12/2022 17:40:00  2803 75.90
 10/12/2022 17:45:00  2804 75.90
 10/12/2022 17:50:00  2805 75.70
 10/12/2022 17:55:00  2806 75.70
 10/12/2022 18:00:00  2807 75.90
 10/12/2022 18:05:00  2808 75.70
 10/12/2022 18:10:00  2809 75.90
 10/12/2022 18:15:00  2810 75.90
 10/12/2022 18:20:00  2811 75.90
 10/12/2022 18:25:00  2812 75.90
 10/12/2022 18:30:00  2813 75.70
 10/12/2022 18:35:00  2814 75.70
 10/12/2022 18:40:00  2815 75.90
 10/12/2022 18:45:00  2816 75.70
 10/12/2022 18:50:00  2817 75.70
 10/12/2022 18:55:00  2818 75.70
 10/12/2022 19:00:00  2819 75.60
 10/12/2022 19:05:00  2820 75.60
 10/12/2022 19:10:00  2821 75.60
 10/12/2022 19:15:00  2822 75.60
 10/12/2022 19:20:00  2823 75.40
 10/12/2022 19:25:00  2824 75.60
 10/12/2022 19:30:00  2825 75.60
 10/12/2022 19:35:00  2826 75.40
 10/12/2022 19:40:00  2827 75.60
 10/12/2022 19:45:00  2828 75.40
 10/12/2022 19:50:00  2829 75.40
 10/12/2022 19:55:00  2830 75.40
 10/12/2022 20:00:00  2831 75.40
 10/12/2022 20:05:00  2832 75.20
 10/12/2022 20:10:00  2833 75.60
 10/12/2022 20:15:00  2834 75.40
 10/12/2022 20:20:00  2835 75.60
 10/12/2022 20:25:00  2836 75.40
 10/12/2022 20:30:00  2837 75.20
 10/12/2022 20:35:00  2838 75.20
 10/12/2022 20:40:00  2839 75.00
 10/12/2022 20:45:00  2840 75.20
 10/12/2022 20:50:00  2841 75.20
 10/12/2022 20:55:00  2842 75.20
 10/12/2022 21:00:00  2843 75.00
 10/12/2022 21:05:00  2844 74.80
 10/12/2022 21:10:00  2845 75.20
 10/12/2022 21:15:00  2846 75.20
 10/12/2022 21:20:00  2847 75.20
 10/12/2022 21:25:00  2848 75.60
 10/12/2022 21:30:00  2849 75.70
 10/12/2022 21:35:00  2850 75.90
 10/12/2022 21:40:00  2851 75.70
 10/12/2022 21:45:00  2852 75.90
 10/12/2022 21:50:00  2853 75.90
 10/12/2022 21:55:00  2854 75.90
 10/12/2022 22:00:00  2855 75.90
 10/12/2022 22:05:00  2856 75.70
 10/12/2022 22:10:00  2857 75.60
 10/12/2022 22:15:00  2858 75.60
 10/12/2022 22:20:00  2859 75.60
 10/12/2022 22:25:00  2860 75.90
 10/12/2022 22:30:00  2861 75.40
 10/12/2022 22:35:00  2862 75.60
 10/12/2022 22:40:00  2863 75.60
 10/12/2022 22:45:00  2864 75.60
 10/12/2022 22:50:00  2865 75.70
 10/12/2022 22:55:00  2866 75.70
 10/12/2022 23:00:00  2867 75.90
 10/12/2022 23:05:00  2868 75.90
 10/12/2022 23:10:00  2869 75.70
 10/12/2022 23:15:00  2870 75.60
 10/12/2022 23:20:00  2871 75.60
 10/12/2022 23:25:00  2872 75.60
 10/12/2022 23:30:00  2873 75.40
 10/12/2022 23:35:00  2874 75.20
 10/12/2022 23:40:00  2875 75.40
 10/12/2022 23:45:00  2876 75.40
 10/12/2022 23:50:00  2877 75.20
 10/12/2022 23:55:00  2878 75.20
 11/12/2022 00:00:00  2879 75.00
 11/12/2022 00:05:00  2880 75.00
 11/12/2022 00:10:00  2881 75.00
 11/12/2022 00:15:00  2882 75.00
 11/12/2022 00:20:00  2883 74.80
 11/12/2022 00:25:00  2884 74.80
 11/12/2022 00:30:00  2885 75.20
 11/12/2022 00:35:00  2886 75.20
 11/12/2022 00:40:00  2887 75.00
 11/12/2022 00:45:00  2888 75.00
 11/12/2022 00:50:00  2889 75.20
 11/12/2022 00:55:00  2890 75.00
 11/12/2022 01:00:00  2891 74.80
 11/12/2022 01:05:00  2892 74.80
 11/12/2022 01:10:00  2893 74.80
 11/12/2022 01:15:00  2894 74.80
 11/12/2022 01:20:00  2895 74.70
 11/12/2022 01:25:00  2896 74.70
 11/12/2022 01:30:00  2897 74.80
 11/12/2022 01:35:00  2898 74.80
 11/12/2022 01:40:00  2899 75.00
 11/12/2022 01:45:00  2900 74.70
 11/12/2022 01:50:00  2901 74.70
 11/12/2022 01:55:00  2902 74.70
 11/12/2022 02:00:00  2903 74.70
 11/12/2022 02:05:00  2904 74.50
 11/12/2022 02:10:00  2905 74.50
 11/12/2022 02:15:00  2906 74.50
 11/12/2022 02:20:00  2907 74.50
 11/12/2022 02:25:00  2908 74.70
 11/12/2022 02:30:00  2909 74.50
 11/12/2022 02:35:00  2910 74.50
 11/12/2022 02:40:00  2911 74.80
 11/12/2022 02:45:00  2912 74.70
 11/12/2022 02:50:00  2913 74.70
 11/12/2022 02:55:00  2914 74.50
 11/12/2022 03:00:00  2915 74.80
 11/12/2022 03:05:00  2916 74.70
 11/12/2022 03:10:00  2917 74.70
 11/12/2022 03:15:00  2918 74.80
 11/12/2022 03:20:00  2919 74.70
 11/12/2022 03:25:00  2920 74.80
 11/12/2022 03:30:00  2921 74.70
 11/12/2022 03:35:00  2922 74.70
 11/12/2022 03:40:00  2923 74.70
 11/12/2022 03:45:00  2924 74.70
 11/12/2022 03:50:00  2925 74.70
 11/12/2022 03:55:00  2926 74.50
 11/12/2022 04:00:00  2927 74.80
 11/12/2022 04:05:00  2928 74.70
 11/12/2022 04:10:00  2929 74.50
 11/12/2022 04:15:00  2930 74.70
 11/12/2022 04:20:00  2931 74.70
 11/12/2022 04:25:00  2932 75.00
 11/12/2022 04:30:00  2933 75.00
 11/12/2022 04:35:00  2934 75.00
 11/12/2022 04:40:00  2935 75.00
 11/12/2022 04:45:00  2936 75.00
 11/12/2022 04:50:00  2937 74.80
 11/12/2022 04:55:00  2938 74.80
 11/12/2022 05:00:00  2939 74.80
 11/12/2022 05:05:00  2940 74.70
 11/12/2022 05:10:00  2941 74.70
 11/12/2022 05:15:00  2942 74.80
 11/12/2022 05:20:00  2943 74.80
 11/12/2022 05:25:00  2944 74.80
 11/12/2022 05:30:00  2945 74.70
 11/12/2022 05:35:00  2946 74.80
 11/12/2022 05:40:00  2947 74.80
 11/12/2022 05:45:00  2948 74.80
 11/12/2022 05:50:00  2949 75.00
 11/12/2022 05:55:00  2950 75.00
 11/12/2022 06:00:00  2951 75.00
 11/12/2022 06:05:00  2952 75.20
 11/12/2022 06:10:00  2953 75.20
 11/12/2022 06:15:00  2954 75.00
 11/12/2022 06:20:00  2955 75.00
 11/12/2022 06:25:00  2956 75.00
 11/12/2022 06:30:00  2957 75.00
