01/10/2022 16:55:00 204 83.10
01/10/2022 17:00:00 205 82.90
01/10/2022 17:05:00 206 82.40
01/10/2022 17:10:00 207 82.00
01/10/2022 17:15:00 208 82.00
01/10/2022 17:20:00 209 81.70
01/10/2022 17:25:00 210 81.50
01/10/2022 17:30:00 211 81.30
01/10/2022 17:35:00 212 81.30
01/10/2022 17:40:00 213 81.30
01/10/2022 17:45:00 214 81.10
01/10/2022 17:50:00 215 81.10
01/10/2022 17:55:00 216 81.10
01/10/2022 18:00:00 217 81.10
01/10/2022 18:05:00 218 81.00
01/10/2022 18:10:00 219 81.00
01/10/2022 18:15:00 220 80.80
01/10/2022 18:20:00 221 80.60
01/10/2022 18:25:00 222 80.40
01/10/2022 18:30:00 223 80.40
01/10/2022 18:35:00 224 80.10
01/10/2022 18:40:00 225 80.10
01/10/2022 18:45:00 226 79.70
01/10/2022 18:50:00 227 79.70
01/10/2022 18:55:00 228 79.30
01/10/2022 19:00:00 229 79.30
01/10/2022 19:05:00 230 79.20
01/10/2022 19:10:00 231 79.20
01/10/2022 19:15:00 232 79.00
01/10/2022 19:20:00 233 79.00
01/10/2022 19:25:00 234 78.60
01/10/2022 19:30:00 235 78.80
01/10/2022 19:35:00 236 78.60
01/10/2022 19:40:00 237 78.30
01/10/2022 19:45:00 238 78.30
01/10/2022 19:50:00 239 78.40
01/10/2022 19:55:00 240 78.40
01/10/2022 20:00:00 241 78.40
01/10/2022 20:05:00 242 78.80
01/10/2022 20:10:00 243 79.00
01/10/2022 20:15:00 244 79.00
01/10/2022 20:20:00 245 78.80
01/10/2022 20:25:00 246 78.80
01/10/2022 20:30:00 247 78.60
01/10/2022 20:35:00 248 78.60
01/10/2022 20:40:00 249 78.40
01/10/2022 20:45:00 250 78.40
01/10/2022 20:50:00 251 78.30
01/10/2022 20:55:00 252 78.30
01/10/2022 21:00:00 253 78.30
01/10/2022 21:05:00 254 78.30
01/10/2022 21:10:00 255 78.30
